"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         190,      -6.118264572,      -2.328688482,      -2.598376329,      0.8648119011
          0,           0,         191,      -6.128289476,      -2.331748064,      -2.607908603,      0.8534400378
          0,           0,         192,      -6.126415231,      -2.335186123,      -2.612788539,      0.8562405495
          0,           0,         193,      -6.140041966,      -2.337831219,      -2.620316756,      0.8419453211
          0,           0,         194,      -6.128665124,      -2.339653115,      -2.622721016,      0.8553679251
          0,           0,         195,      -6.114190924,      -2.340554778,      -2.625728281,      0.8719969722
          0,           0,         196,      -6.124539768,      -2.341705731,      -2.628716517,      0.8616917593
          0,           0,         197,      -6.129372825,      -2.342507355,      -2.635634734,      0.8572338058
          0,           0,         198,       -6.13925404,      -2.342669927,      -2.637536921,      0.8467953829
          0,           0,         199,      -6.120975718,      -2.342429598,       -2.63484477,      0.8679819574
          0,           0,         200,      -6.119089252,      -2.341847083,      -2.637690683,      0.8710754481
          0,           0,         201,      -6.148828102,      -2.341368784,      -2.639386983,      0.8407114572
          0,           0,         202,      -6.127512419,      -2.339622746,      -2.635711154,      0.8643509702
          0,           0,         203,      -6.135898881,      -2.337875502,      -2.632531024,      0.8576623247
          0,           0,         204,      -6.125159645,      -2.335758258,      -2.631194565,      0.8699843887
          0,           0,         205,      -6.122189896,      -2.334127435,      -2.627242475,      0.8749982494
          0,           0,         206,      -6.138349659,      -2.332116145,      -2.627382077,      0.8599305314
          0,           0,         207,      -6.136722813,      -2.329960428,      -2.622976582,      0.8632754458
          0,           0,         208,      -6.117030532,      -2.328518855,      -2.615954641,       0.884142267
          0,           0,         209,      -6.140129784,      -2.328521519,      -2.612618071,      0.8626477998
          0,           0,         210,      -6.157713699,      -2.328189502,      -2.610294394,      0.8467205905
          0,           0,         211,      -6.169273666,      -2.328649156,      -2.604584405,      0.8364830294
          0,           0,         212,      -6.171847302,      -2.329386899,      -2.599629012,      0.8350433296
          0,           0,         213,      -6.158459043,      -2.329422881,      -2.595019352,      0.8493346475
          0,           0,         214,      -6.177982352,      -2.330681963,      -2.590792055,      0.8311755286
          0,           0,         215,      -6.181957039,      -2.331205962,      -2.590499438,      0.8269500831
          0,           0,         216,      -6.184533974,      -2.332391113,       -2.58709845,      0.8256481466
          0,           0,         217,      -6.191329264,      -2.333451921,      -2.588423766,      0.8186777162
          0,           0,         218,      -6.192296569,      -2.334593624,      -2.588512431,      0.8171299734
          0,           0,         219,      -6.184521058,      -2.334559202,      -2.587708324,       0.824427785
          0,           0,         220,      -6.190058467,       -2.33474821,      -2.589234621,      0.8187318639
          0,           0,         221,      -6.197011542,      -2.335297851,      -2.590345877,      0.8108369115
          0,           0,         222,      -6.200228679,      -2.334717582,      -2.591789383,      0.8069490607
          0,           0,         223,      -6.207965528,      -2.334037468,      -2.593995496,      0.7985421555
          0,           0,         224,      -6.201640741,       -2.33360816,      -2.596822504,      0.8032584465
          0,           0,         225,      -6.226038141,      -2.332796143,      -2.600704818,      0.7780233284
          0,           0,         226,      -6.231308981,      -2.331431048,      -2.604620894,      0.7703329852
          0,           0,         227,      -6.234051917,      -2.330709706,      -2.609634834,      0.7658420684
          0,           0,         228,      -6.238430941,      -2.329568047,      -2.617168431,       0.759569337
          0,           0,         229,      -6.243907967,      -2.328875445,      -2.623674721,      0.7516642408
          0,           0,         230,      -6.222858321,      -2.327550878,      -2.628004839,      0.7724961189
          0,           0,         231,      -6.211655915,      -2.326687777,      -2.639221495,      0.7806628839
          0,           0,         232,      -6.223725417,      -2.327157826,       -2.65097534,      0.7655542693
          0,           0,         233,      -6.228427443,      -2.327250104,      -2.661484633,      0.7567685616
          0,           0,         234,      -6.191818142,      -2.327021302,       -2.66986776,      0.7952794341
          0,           0,         235,       -6.21246124,      -2.328429182,       -2.68392202,      0.7684972638
          0,           0,         236,      -6.239810291,      -2.330091028,      -2.698108104,      0.7345063437
          0,           0,         237,      -6.224386777,      -2.330976581,      -2.703848705,      0.7488040081
          0,           0,         238,      -6.234900245,      -2.332206748,      -2.712487522,      0.7336082281
          0,           0,         239,      -6.238857779,      -2.333864868,      -2.715611347,      0.7260376965
          0,           0,         240,      -6.232846961,      -2.335417485,      -2.715583947,      0.7311553317
          0,           0,         241,      -6.219675632,      -2.336370437,      -2.709767074,      0.7461980759
          0,           0,         242,      -6.227400091,      -2.337870061,      -2.708646105,      0.7339228978
          0,           0,         243,      -6.253373932,      -2.341204996,       -2.70169849,      0.7005379426
          0,           0,         244,       -6.22140369,      -2.342487833,      -2.688008827,      0.7400063277
