"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
131, 4.792524421598700e-01, 3.439623944669422e-02, 7.295238753858759e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.279594178630266e+03, 2.111837671452106e+03, 1.686474369277806e+03, 0.000000000000000e+00, -3.266697029753766e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337871675901551e-07, 6.415094456531580e-03, -1.481604172254163e-03, -0.000000000000000e+00, 0.000000000000000e+00
132, 4.781410766444918e-01, 3.465052840049730e-02, 7.298535236689256e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.282048429789379e+03, 2.112819371915751e+03, 1.686496263843103e+03, 0.000000000000000e+00, -2.530348868514273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337937208963390e-07, 6.298545476527292e-03, -1.427156590691901e-03, -0.000000000000000e+00, 0.000000000000000e+00
133, 4.770101073693209e-01, 3.490431911156223e-02, 7.301660952274016e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.284371137791336e+03, 2.113748455116534e+03, 1.686515599790077e+03, 0.000000000000000e+00, -1.833467557085921e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337995083384148e-07, 6.189847046506896e-03, -1.375077338422285e-03, -0.000000000000000e+00, 0.000000000000000e+00
134, 4.758606944577865e-01, 3.515711634109107e-02, 7.304642296999291e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.286587976886494e+03, 2.114635190754597e+03, 1.686534477863832e+03, 0.000000000000000e+00, -1.168350058649619e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338051586992313e-07, 6.089738649493020e-03, -1.325510892205845e-03, -0.000000000000000e+00, 0.000000000000000e+00
135, 4.746940126677568e-01, 3.540844727386998e-02, 7.307472453726942e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.288691014574433e+03, 2.115476405829773e+03, 1.686551943471256e+03, 0.000000000000000e+00, -5.373763586755563e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.338103862664039e-07, 5.998308277047029e-03, -1.278446430889288e-03, -0.000000000000000e+00, 0.000000000000000e+00
136, 4.735112501771525e-01, 3.565786397132599e-02, 7.310169099751641e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.290696409784749e+03, 2.116278563913899e+03, 1.686569072060092e+03, 0.000000000000000e+00, 6.430170112314621e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.338155129328365e-07, 5.915261306986113e-03, -1.233788995568493e-03, -0.000000000000000e+00, 0.000000000000000e+00
137, 4.723136073474509e-01, 3.590494569325808e-02, 7.312727073889177e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.292597525987592e+03, 2.117039010395036e+03, 1.686584940447643e+03, 0.000000000000000e+00, 6.346929648976670e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.338202623895844e-07, 5.840788535216128e-03, -1.191545912818183e-03, -0.000000000000000e+00, 0.000000000000000e+00
138, 4.711022954640360e-01, 3.614930106501144e-02, 7.315159486884612e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.294405788191875e+03, 2.117762315276750e+03, 1.686600167597230e+03, 0.000000000000000e+00, 1.177225274282087e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338248198987336e-07, 5.775731329128553e-03, -1.151849323058254e-03, -0.000000000000000e+00, 0.000000000000000e+00
139, 4.698785354534695e-01, 3.639057006753172e-02, 7.317481121328904e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.296133647063454e+03, 2.118453458825381e+03, 1.686615312734794e+03, 0.000000000000000e+00, 1.695634198423264e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338293528390968e-07, 5.719290567485101e-03, -1.114495629682178e-03, -0.000000000000000e+00, 0.000000000000000e+00
140, 4.686435565789623e-01, 3.662842582875801e-02, 7.319684651733308e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.297770533753152e+03, 2.119108213501260e+03, 1.686628699834169e+03, 0.000000000000000e+00, 2.186748769008745e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338333595798977e-07, 5.672876727029912e-03, -1.079716532868532e-03, -0.000000000000000e+00, 0.000000000000000e+00
141, 4.673985951165580e-01, 3.686257619619173e-02, 7.321814061776732e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.299358263630092e+03, 2.119743305452037e+03, 1.686643507836533e+03, 0.000000000000000e+00, 2.663114837366996e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338377915746611e-07, 5.635144337931541e-03, -1.047207273981038e-03, -0.000000000000000e+00, 0.000000000000000e+00
142, 4.661448930157845e-01, 3.709276507220526e-02, 7.323844732774168e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.300867344088369e+03, 2.120346937635347e+03, 1.686656021460009e+03, 0.000000000000000e+00, 3.115883746729724e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338415368513793e-07, 5.606621914234032e-03, -1.017029398506253e-03, -0.000000000000000e+00, 0.000000000000000e+00
143, 4.648836965497194e-01, 3.731877349571760e-02, 7.325815550296967e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.302333261135676e+03, 2.120933304454270e+03, 1.686668578336089e+03, 0.000000000000000e+00, 3.555702352216231e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338452950580549e-07, 5.588710587406834e-03, -9.893928389929532e-04, -0.000000000000000e+00, 0.000000000000000e+00
144, 4.636162549605271e-01, 3.754042045624217e-02, 7.327740809113750e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.303764110068305e+03, 2.121505644027322e+03, 1.686680462834868e+03, 0.000000000000000e+00, 3.984999482887033e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338488520115727e-07, 5.581227247320610e-03, -9.642143713939086e-04, -0.000000000000000e+00, 0.000000000000000e+00
145, 4.623438191075093e-01, 3.775756342897716e-02, 7.329654136268648e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.305187370754359e+03, 2.122074948301743e+03, 1.686692674239967e+03, 0.000000000000000e+00, 4.412019914454788e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338525067916673e-07, 5.582933799755784e-03, -9.412425622871094e-04, -0.000000000000000e+00, 0.000000000000000e+00
146, 4.610676401255391e-01, 3.797009862252671e-02, 7.331564639795896e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.306604506840658e+03, 2.122641802736263e+03, 1.686703582173897e+03, 0.000000000000000e+00, 4.837202784389764e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338557714405027e-07, 5.593150438885724e-03, -9.203458381062005e-04, -0.000000000000000e+00, 0.000000000000000e+00
147, 4.597889681023740e-01, 3.817796093397010e-02, 7.333513845240523e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.308047561486481e+03, 2.123219024594592e+03, 1.686713818971402e+03, 0.000000000000000e+00, 5.270161991141523e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338588352135312e-07, 5.611506417782808e-03, -9.014613300495508e-04, -0.000000000000000e+00, 0.000000000000000e+00
148, 4.585090507837551e-01, 3.838112360929069e-02, 7.335536713473597e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.309539785013736e+03, 2.123815914005494e+03, 1.686722732260382e+03, 0.000000000000000e+00, 5.717873321081479e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338615028651125e-07, 5.635495980427634e-03, -8.842058885703543e-04, -0.000000000000000e+00, 0.000000000000000e+00
149, 4.572291323153641e-01, 3.857959761058354e-02, 7.337655180228692e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.311091407002309e+03, 2.124436562800923e+03, 1.686728529201441e+03, 0.000000000000000e+00, 6.183405951669004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338632378230957e-07, 5.663173163801347e-03, -8.683280082974825e-04, -0.000000000000000e+00, 0.000000000000000e+00
150, 4.559504520306146e-01, 3.877343069492739e-02, 7.339965094063303e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.312779152752444e+03, 2.125111661100977e+03, 1.686733545389983e+03, 0.000000000000000e+00, 6.689779749288538e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338647391081550e-07, 5.687411029070114e-03, -8.528339482125932e-04, -0.000000000000000e+00, 0.000000000000000e+00
151, 4.546742432928987e-01, 3.896270621327413e-02, 7.342428006046626e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.314553747346661e+03, 2.125821498938664e+03, 1.686730974989409e+03, 0.000000000000000e+00, 7.222210776791294e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338639698184032e-07, 5.698860807606136e-03, -8.365008781554337e-04, -0.000000000000000e+00, 0.000000000000000e+00
152, 4.534017324002838e-01, 3.914754164111829e-02, 7.345187771949997e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.316539953882041e+03, 2.126615981552816e+03, 1.686727373687912e+03, 0.000000000000000e+00, 7.818131664813813e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338628919914090e-07, 5.681442758616666e-03, -8.172451956251247e-04, -0.000000000000000e+00, 0.000000000000000e+00
153, 4.521341375597783e-01, 3.932808685600333e-02, 7.348112076372841e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.318617140214064e+03, 2.127446856085625e+03, 1.686714858861955e+03, 0.000000000000000e+00, 8.441349191046718e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338591464419951e-07, 5.604526729916987e-03, -7.910857954107405e-04, -0.000000000000000e+00, 0.000000000000000e+00
154, 4.508726679371678e-01, 3.950452218004040e-02, 7.351145791332048e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.320773366177540e+03, 2.128309346471015e+03, 1.686702305831965e+03, 0.000000000000000e+00, 9.088280951688787e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338553894431711e-07, 5.390308426107411e-03, -7.469709606854351e-04, -0.000000000000000e+00, 0.000000000000000e+00
155, 4.496248664038043e-01, 3.967581328236511e-02, 7.353650448623789e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.322506808261500e+03, 2.129002723304599e+03, 1.686677133686013e+03, 0.000000000000000e+00, 9.608365005188924e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338478556202712e-07, 4.683706994003875e-03, -6.229979645317919e-04, -0.000000000000000e+00, 0.000000000000000e+00
156, 4.484194870820156e-01, 3.983082924436888e-02, 7.355000294549138e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.323418818284972e+03, 2.129367527313988e+03, 1.686656540398230e+03, 0.000000000000000e+00, 9.881995070034710e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338416921671526e-07, 4.275442307962063e-03, -5.281027697957504e-04, -0.000000000000000e+00, 0.000000000000000e+00
157, 4.472223178160543e-01, 3.997257616030099e-02, 7.355433879661647e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.323651617799020e+03, 2.129460647119607e+03, 1.686630871230502e+03, 0.000000000000000e+00, 9.951841831018912e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338340094742439e-07, 4.011473197312126e-03, -4.554744877936000e-04, -0.000000000000000e+00, 0.000000000000000e+00
158, 4.460342966530876e-01, 4.010165079432567e-02, 7.355093225431068e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.323330715756704e+03, 2.129332286302681e+03, 1.686607315861972e+03, 0.000000000000000e+00, 9.855561697700321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338269593774879e-07, 3.773898148531931e-03, -3.925773307022825e-04, -0.000000000000000e+00, 0.000000000000000e+00
159, 4.448563510813668e-01, 4.021869433007599e-02, 7.354046954199035e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.322494008349782e+03, 2.128997603339913e+03, 1.686582137692895e+03, 0.000000000000000e+00, 9.604524651921922e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338194235183362e-07, 3.563998850863876e-03, -3.385372224401836e-04, -0.000000000000000e+00, 0.000000000000000e+00
160, 4.436894001614997e-01, 4.032438788779570e-02, 7.352424700127772e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.321236774132118e+03, 2.128494709652847e+03, 1.686555790662016e+03, 0.000000000000000e+00, 9.227317086597103e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338115377510155e-07, 3.391328254880552e-03, -2.932056765148589e-04, -0.000000000000000e+00, 0.000000000000000e+00
161, 4.425343567292893e-01, 4.041944809783198e-02, 7.350291347432261e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.319597556041814e+03, 2.127839022416725e+03, 1.686525599739749e+03, 0.000000000000000e+00, 8.735503026660826e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.338025014089142e-07, 3.252107146125710e-03, -2.551476238925907e-04, -0.000000000000000e+00, 0.000000000000000e+00
162, 4.413921296137815e-01, 4.050462276178717e-02, 7.347688955228284e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.317597517642196e+03, 2.127039007056878e+03, 1.686488613657452e+03, 0.000000000000000e+00, 8.135432168999365e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337914311092738e-07, 3.145135699818217e-03, -2.233276740464227e-04, -0.000000000000000e+00, 0.000000000000000e+00
163, 4.402636258142789e-01, 4.058068662679716e-02, 7.344663420146469e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.315270699109638e+03, 2.126108279643855e+03, 1.686445079921226e+03, 0.000000000000000e+00, 7.437317576438081e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337784008609694e-07, 3.070027995732260e-03, -1.968958073280612e-04, -0.000000000000000e+00, 0.000000000000000e+00
164, 4.391497525816364e-01, 4.064843729269433e-02, 7.341251486901350e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.312647606806299e+03, 2.125059042722519e+03, 1.686396225747635e+03, 0.000000000000000e+00, 6.650312062697838e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337637779118676e-07, 3.023895389505674e-03, -1.749712995589728e-04, -0.000000000000000e+00, 0.000000000000000e+00
165, 4.380514193520362e-01, 4.070869126642018e-02, 7.337438554889488e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.309713711036457e+03, 2.123885484414582e+03, 1.686340777045591e+03, 0.000000000000000e+00, 5.770056287990229e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337471808171248e-07, 3.005773911881037e-03, -1.569506947098132e-04, -0.000000000000000e+00, 0.000000000000000e+00
166, 4.369695394854498e-01, 4.076228017312832e-02, 7.333299199854410e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.306523738179611e+03, 2.122609495271844e+03, 1.686278956535257e+03, 0.000000000000000e+00, 4.812969789805239e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337286761368771e-07, 3.014689347306845e-03, -1.423584637788563e-04, -0.000000000000000e+00, 0.000000000000000e+00
167, 4.359050317659903e-01, 4.081004712907199e-02, 7.328807087780705e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.303049330062048e+03, 2.121219732024819e+03, 1.686207787052301e+03, 0.000000000000000e+00, 3.770544274688933e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337073725743619e-07, 3.047691825368147e-03, -1.307651954988138e-04, -0.000000000000000e+00, 0.000000000000000e+00
168, 4.348588216270915e-01, 4.085284327766982e-02, 7.323966839211042e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.299297144750272e+03, 2.119718857900108e+03, 1.686128295828112e+03, 0.000000000000000e+00, 2.644777360126244e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.336835774330974e-07, 3.107454043221314e-03, -1.221244473070531e-04, -0.000000000000000e+00, 0.000000000000000e+00
169, 4.338318420707384e-01, 4.089152448711938e-02, 7.318744967934999e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.295251854545848e+03, 2.118100741818339e+03, 1.686043288882821e+03, 0.000000000000000e+00, 1.431070281839993e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.336581305162088e-07, 3.198208650382723e-03, -1.165328415814849e-04, -0.000000000000000e+00, 0.000000000000000e+00
170, 4.328250342566113e-01, 4.092694820557257e-02, 7.313155956954403e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.290937438471226e+03, 2.116374975388489e+03, 1.685957043140828e+03, 0.000000000000000e+00, 1.366174579820566e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.336323120426365e-07, 3.322871157290265e-03, -1.141469630191940e-04, -0.000000000000000e+00, 0.000000000000000e+00
171, 4.318393477437991e-01, 4.095997046816625e-02, 7.307191919582773e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.286345255446941e+03, 2.114538102178776e+03, 1.685868606599577e+03, 0.000000000000000e+00, -1.241173691652804e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.336058369778922e-07, 3.466063788752978e-03, -1.146790864189540e-04, -0.000000000000000e+00, 0.000000000000000e+00
172, 4.308757403745231e-01, 4.099144304905621e-02, 7.300728792898841e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.281387741024068e+03, 2.112555096409627e+03, 1.685778657160891e+03, 0.000000000000000e+00, -2.728575099632318e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.335789082160921e-07, 3.504845353470720e-03, -1.145604499181411e-04, -0.000000000000000e+00, 0.000000000000000e+00
173, 4.299351777959462e-01, 4.102221075095950e-02, 7.293594523198635e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.275924295021543e+03, 2.110369718008616e+03, 1.685682014789317e+03, 0.000000000000000e+00, -4.367770991647409e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.335499748652101e-07, 3.397261909595845e-03, -1.128070192794509e-04, -0.000000000000000e+00, 0.000000000000000e+00
174, 4.290186326224996e-01, 4.105310882448401e-02, 7.286669811743348e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.270569174496842e+03, 2.108227669798736e+03, 1.685571350594149e+03, 0.000000000000000e+00, -5.974466026479989e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.335168424586354e-07, 3.599933870191220e-03, -1.249353811358194e-04, -0.000000000000000e+00, 0.000000000000000e+00
175, 4.281270832471402e-01, 4.108496050963011e-02, 7.279491889316625e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.264976902905001e+03, 2.105990761162000e+03, 1.685443185537095e+03, 0.000000000000000e+00, -7.652313417328034e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.334784688695674e-07, 3.882168199452354e-03, -1.446397886288804e-04, -0.000000000000000e+00, 0.000000000000000e+00
176, 4.272615123154981e-01, 4.111857469220094e-02, 7.272031834752163e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.259140806521629e+03, 2.103656322608651e+03, 1.685302018295612e+03, 0.000000000000000e+00, -9.403315479507100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.334362004693458e-07, 4.217341543435686e-03, -1.726928474229275e-04, -0.000000000000000e+00, 0.000000000000000e+00
177, 4.264229048819034e-01, 4.115474366837554e-02, 7.264195401976701e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.253019911641356e+03, 2.101207964656542e+03, 1.685156511295720e+03, 0.000000000000000e+00, -1.123976554024917e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333926306160571e-07, 4.603551586349295e-03, -2.112053446503443e-04, -0.000000000000000e+00, 0.000000000000000e+00
178, 4.256122462707938e-01, 4.119424101131525e-02, 7.255857858585529e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.246553753367538e+03, 2.098621501347015e+03, 1.685016174788664e+03, 0.000000000000000e+00, -1.317980486243931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333506070265662e-07, 5.053934295040102e-03, -2.636673369747766e-04, -0.000000000000000e+00, 0.000000000000000e+00
179, 4.248305196709459e-01, 4.123781953432481e-02, 7.247157266071335e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.239863243228363e+03, 2.095945297291345e+03, 1.684887779120831e+03, 0.000000000000000e+00, -1.518715640037865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333121574189089e-07, 5.580915636902450e-03, -3.346939669338551e-04, -0.000000000000000e+00, 0.000000000000000e+00
180, 4.240787034933609e-01, 4.128620934573118e-02, 7.238003362601469e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.232813145148907e+03, 2.093125258059562e+03, 1.684748817638666e+03, 0.000000000000000e+00, -1.730239498877238e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.332705419355591e-07, 6.200729293504762e-03, -4.306991302423157e-04, -0.000000000000000e+00, 0.000000000000000e+00
181, 4.233577685264444e-01, 4.134011599123750e-02, 7.228672503665334e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.225615097926145e+03, 2.090246039170458e+03, 1.684603047920742e+03, 0.000000000000000e+00, -1.946202270956006e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.332268855258675e-07, 6.939312639017486e-03, -5.610853793204371e-04, -0.000000000000000e+00, 0.000000000000000e+00
182, 4.226686749243869e-01, 4.140021868003139e-02, 7.219141232472829e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.218263647644147e+03, 2.087305459057658e+03, 1.684454145525461e+03, 0.000000000000000e+00, -2.166767589932936e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331822887675583e-07, 7.812181186789016e-03, -7.377421813139907e-04, -0.000000000000000e+00, 0.000000000000000e+00
183, 4.220123690663486e-01, 4.146716859136258e-02, 7.209605878769394e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.210974622689223e+03, 2.084389849075689e+03, 1.684325980710370e+03, 0.000000000000000e+00, -2.385459963892212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331439012454162e-07, 8.843393563925325e-03, -9.775457485737761e-04, -0.000000000000000e+00, 0.000000000000000e+00
184, 4.213897803252315e-01, 4.154158725864788e-02, 7.199721336628324e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.203499420083555e+03, 2.081399768033421e+03, 1.684218900261209e+03, 0.000000000000000e+00, -2.609738219731594e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331118276135477e-07, 1.009378295233507e-02, -1.308229239513498e-03, -0.000000000000000e+00, 0.000000000000000e+00
185, 4.208018177854640e-01, 4.162406502841320e-02, 7.190146467448906e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.196375902934297e+03, 2.078550361173719e+03, 1.684152974025409e+03, 0.000000000000000e+00, -2.823464868487022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.330920802777400e-07, 1.162926755706942e-02, -1.769988972909420e-03, -0.000000000000000e+00, 0.000000000000000e+00
186, 4.202493669493753e-01, 4.171515959155004e-02, 7.181260062594712e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.189892526400412e+03, 2.075957010560164e+03, 1.684133146521110e+03, 0.000000000000000e+00, -3.017985399591728e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.330861411267038e-07, 1.346021904879197e-02, -2.410165898698983e-03, -0.000000000000000e+00, 0.000000000000000e+00
187, 4.197332864713827e-01, 4.181539458445947e-02, 7.173747988181713e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.184708582557269e+03, 2.073883433022907e+03, 1.684212741991979e+03, 0.000000000000000e+00, -3.173519094775802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331099830031061e-07, 1.561904528521795e-02, -3.298156724219091e-03, -0.000000000000000e+00, 0.000000000000000e+00
188, 4.192544049584068e-01, 4.192525825769326e-02, 7.167847414033463e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.180753970207854e+03, 2.072301588083141e+03, 1.684313503490843e+03, 0.000000000000000e+00, -3.292169197928219e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331401640220144e-07, 1.830155537053730e-02, -4.572712080209320e-03, -0.000000000000000e+00, 0.000000000000000e+00
189, 4.188135178736483e-01, 4.204520220969706e-02, 7.165195178693835e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.179826989933393e+03, 2.071930795973356e+03, 1.684635479290865e+03, 0.000000000000000e+00, -3.319981356356702e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.332365985404267e-07, 2.149105945767592e-02, -6.382968883426180e-03, -0.000000000000000e+00, 0.000000000000000e+00
190, 4.184113845791617e-01, 4.217564018322898e-02, 7.166282857173826e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.181621562848474e+03, 2.072648625139389e+03, 1.684963350488292e+03, 0.000000000000000e+00, -3.266138844708110e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333347883576723e-07, 2.521898422926140e-02, -8.960766742114563e-03, -0.000000000000000e+00, 0.000000000000000e+00
191, 4.180487255505290e-01, 4.231694692198729e-02, 7.175161927779017e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.189498376416826e+03, 2.075799350566730e+03, 1.685436471632791e+03, 0.000000000000000e+00, -3.029811068476027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334764586314876e-07, 2.954328536203693e-02, -1.266894733208898e-02, -0.000000000000000e+00, 0.000000000000000e+00
192, 4.177262197944260e-01, 4.246945708494609e-02, 7.194454377654768e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.205312063685485e+03, 2.082124825474193e+03, 1.686039021906332e+03, 0.000000000000000e+00, -2.555353533864907e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336568531737781e-07, 3.375042809118425e-02, -1.767988510959740e-02, -0.000000000000000e+00, 0.000000000000000e+00
193, 4.174445024969817e-01, 4.263346421588424e-02, 7.224610039755539e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.228974556745120e+03, 2.091589822698048e+03, 1.686633927079904e+03, 0.000000000000000e+00, -1.845408539437267e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.338349240827501e-07, 3.747218562399435e-02, -2.438747777698028e-02, -0.000000000000000e+00, 0.000000000000000e+00
194, 4.172041629276013e-01, 4.280921976561178e-02, 7.276932615030757e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.269421960391520e+03, 2.107768784156607e+03, 1.687459418708718e+03, 0.000000000000000e+00, -6.318664293990586e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.340819583872828e-07, 4.027310079694054e-02, -3.336216932458361e-02, -0.000000000000000e+00, 0.000000000000000e+00
195, 4.170057426193772e-01, 4.299693216446060e-02, 7.362744254794935e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.335649899172416e+03, 2.134259959668966e+03, 1.688753739145170e+03, 0.000000000000000e+00, 1.355168221187393e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.344691592274371e-07, 3.966267601720868e-02, -4.336867133335439e-02, -0.000000000000000e+00, 0.000000000000000e+00
196, 4.168497338433824e-01, 4.319676594272315e-02, 7.487027090421638e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.432605388725639e+03, 2.173042155490255e+03, 1.690898228835601e+03, 0.000000000000000e+00, 4.264120558420580e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.351103321043268e-07, 3.272201761554837e-02, -5.007531956696578e-02, -0.000000000000000e+00, 0.000000000000000e+00
197, 4.167365783900638e-01, 4.340884089689942e-02, 7.601900129933746e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.522087278310852e+03, 2.208834911324340e+03, 1.692777276263598e+03, 0.000000000000000e+00, 6.948842723698845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.356717736421856e-07, 1.985756293569036e-02, -4.734403214192601e-02, -0.000000000000000e+00, 0.000000000000000e+00
