"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
717, 7.373041786283460e-01, 2.942081193211106e-01, 7.034924209519127e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.202611985685198e+03, 2.081044794274079e+03, 1.723378727268437e+03, 0.000000000000000e+00, -2.636363884550942e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447673566087027e-07, 4.846813724844965e-04, -1.272457412704526e-04, -0.000000000000000e+00, 0.000000000000000e+00
718, 7.363892634866076e-01, 2.944467483053844e-01, 7.039066533105614e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.205664680817647e+03, 2.082265872327059e+03, 1.723375177903919e+03, 0.000000000000000e+00, -2.544773973744237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447663068168777e-07, 4.985406843191695e-04, -1.291154065140803e-04, -0.000000000000000e+00, 0.000000000000000e+00
719, 7.354461311510839e-01, 2.946893289051924e-01, 7.052336363067266e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.215471547694283e+03, 2.086188619077713e+03, 1.723372967043411e+03, 0.000000000000000e+00, -2.250538872119988e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447656529123803e-07, 5.084204921071049e-04, -1.298058524163429e-04, -0.000000000000000e+00, 0.000000000000000e+00
720, 7.344757826113094e-01, 2.949352829336230e-01, 7.053254927088569e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.216999135391708e+03, 2.086799654156683e+03, 1.723653229930523e+03, 0.000000000000000e+00, -2.204706709101374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.448485423698951e-07, 4.539611293989512e-04, -1.141785397904367e-04, -0.000000000000000e+00, 0.000000000000000e+00
721, 7.334792427923668e-01, 2.951840330245220e-01, 7.055303749900667e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.215441781875717e+03, 2.086176712750287e+03, 1.722638302906926e+03, 0.000000000000000e+00, -2.251431934987118e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445483363038177e-07, 4.261627442886859e-04, -1.055200754002459e-04, -0.000000000000000e+00, 0.000000000000000e+00
722, 7.324575593941436e-01, 2.954350053258404e-01, 7.057751975027120e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.215877247382895e+03, 2.086350898953157e+03, 1.722184528809372e+03, 0.000000000000000e+00, -2.238366677818868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.444140826212681e-07, 4.358406608890615e-04, -1.061645805283168e-04, -0.000000000000000e+00, 0.000000000000000e+00
723, 7.314118017385719e-01, 2.956876322339106e-01, 7.054188388648084e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.213654806699712e+03, 2.085461922679885e+03, 1.722320351348463e+03, 0.000000000000000e+00, -2.305046491922184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.444542691419413e-07, 4.218688029735573e-04, -1.010230397072716e-04, -0.000000000000000e+00, 0.000000000000000e+00
724, 7.303430596207953e-01, 2.959413551508531e-01, 7.061328876963501e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.220329594288078e+03, 2.088131837715231e+03, 1.722781496210261e+03, 0.000000000000000e+00, -2.104783061298678e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445906974599175e-07, 4.260871665186126e-04, -1.002381249399104e-04, -0.000000000000000e+00, 0.000000000000000e+00
725, 7.292524421598700e-01, 2.961956272458436e-01, 7.064253371913121e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.222742663179564e+03, 2.089097065271825e+03, 1.722864307186131e+03, 0.000000000000000e+00, -2.032383835384394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446151947093310e-07, 4.417565846673906e-04, -1.020263073909321e-04, -0.000000000000000e+00, 0.000000000000000e+00
726, 7.281410766444919e-01, 2.964499161996467e-01, 7.085819059538268e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.239973618491923e+03, 2.095989447396769e+03, 1.723287571968635e+03, 0.000000000000000e+00, -1.515404054666230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447403953241139e-07, 4.422933473414072e-04, -1.002170847269427e-04, -0.000000000000000e+00, 0.000000000000000e+00
727, 7.270101073693209e-01, 2.967037069107117e-01, 7.080379491803392e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.233682155016179e+03, 2.093472862006471e+03, 1.722540819612003e+03, 0.000000000000000e+00, -1.704166624652912e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445194965207383e-07, 4.178625222967234e-04, -9.282834950023137e-05, -0.000000000000000e+00, 0.000000000000000e+00
728, 7.258606944577864e-01, 2.969565041402405e-01, 7.082995792845329e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.236645652355563e+03, 2.094658260942224e+03, 1.722879555078905e+03, 0.000000000000000e+00, -1.615252912273061e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446197052899548e-07, 4.288616316637778e-04, -9.334731697669408e-05, -0.000000000000000e+00, 0.000000000000000e+00
729, 7.246940126677567e-01, 2.972078350730194e-01, 7.080589370459319e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.235449050715879e+03, 2.094179620286351e+03, 1.723071275131155e+03, 0.000000000000000e+00, -1.651154511579438e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446764174000479e-07, 4.212174389155616e-04, -8.977596791259309e-05, -0.000000000000000e+00, 0.000000000000000e+00
730, 7.235112501771525e-01, 2.974572517704754e-01, 7.090205584345954e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.242198373443131e+03, 2.096879349377252e+03, 1.722952628914884e+03, 0.000000000000000e+00, -1.448654805656107e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446413214427526e-07, 4.002353146044319e-04, -8.347998527361917e-05, -0.000000000000000e+00, 0.000000000000000e+00
731, 7.223136073474509e-01, 2.977043334924075e-01, 7.096468979980405e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.246536002561857e+03, 2.098614401024743e+03, 1.722856327959343e+03, 0.000000000000000e+00, -1.318513063077986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446128343124049e-07, 4.127776029204086e-04, -8.420840143367817e-05, -0.000000000000000e+00, 0.000000000000000e+00
732, 7.211022954640359e-01, 2.979486888641608e-01, 7.098784467707468e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.248289316408952e+03, 2.099315726563580e+03, 1.722869930187662e+03, 0.000000000000000e+00, -1.265908445877778e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446168580893872e-07, 4.296964762830654e-04, -8.569401295224701e-05, -0.000000000000000e+00, 0.000000000000000e+00
733, 7.198785354534696e-01, 2.981899578666811e-01, 7.121057059809601e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.264906986308614e+03, 2.105962794523445e+03, 1.722919359689027e+03, 0.000000000000000e+00, -7.673290470552127e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.446314800530281e-07, 4.463341399530971e-04, -8.697537613908867e-05, -0.000000000000000e+00, 0.000000000000000e+00
734, 7.186435565789623e-01, 2.984278136279074e-01, 7.113185116785646e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.259083333781909e+03, 2.103633333512763e+03, 1.722918185898307e+03, 0.000000000000000e+00, -9.420559006543060e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.446311328313790e-07, 4.256543038656977e-04, -8.101462649113274e-05, -0.000000000000000e+00, 0.000000000000000e+00
735, 7.173985951165580e-01, 2.986619639953412e-01, 7.117679598682381e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.260840500162494e+03, 2.104336200064997e+03, 1.722405542012824e+03, 0.000000000000000e+00, -8.893356960195087e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.444794740567690e-07, 4.325803898790909e-04, -8.038859409750203e-05, -0.000000000000000e+00, 0.000000000000000e+00
736, 7.161448930157844e-01, 2.988921528713547e-01, 7.134079450401391e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.272409161167206e+03, 2.108963664466882e+03, 1.722224955606793e+03, 0.000000000000000e+00, -5.422415436059982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.444260440902483e-07, 4.388691438038388e-04, -7.960993770823286e-05, -0.000000000000000e+00, 0.000000000000000e+00
737, 7.148836965497195e-01, 2.991181612948670e-01, 7.136748244208552e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.277377259512225e+03, 2.110950903804890e+03, 1.723203143347667e+03, 0.000000000000000e+00, -3.931838537429017e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.447154229100904e-07, 4.427730939303102e-04, -7.838597500835536e-05, -0.000000000000000e+00, 0.000000000000000e+00
738, 7.136162549605271e-01, 2.993398082553916e-01, 7.138880048941301e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.279792821170561e+03, 2.111917128468224e+03, 1.723477071450842e+03, 0.000000000000000e+00, -3.207098374274816e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.447964432913667e-07, 4.513085473067443e-04, -7.796819014223575e-05, -0.000000000000000e+00, 0.000000000000000e+00
739, 7.123438191075092e-01, 2.995569512281266e-01, 7.139662358609467e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.280311381442240e+03, 2.112124552576895e+03, 1.723457480519440e+03, 0.000000000000000e+00, -3.051514907960044e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.447906490692070e-07, 4.540403931132947e-04, -7.654795100999211e-05, -0.000000000000000e+00, 0.000000000000000e+00
740, 7.110676401255391e-01, 2.997694864216761e-01, 7.114483322680797e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.258922194859587e+03, 2.103568877943834e+03, 1.722551017910782e+03, 0.000000000000000e+00, -9.468905463960474e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.445225136615216e-07, 4.123118358178924e-04, -6.784539165238361e-05, -0.000000000000000e+00, 0.000000000000000e+00
741, 7.097889681023739e-01, 2.999773487331195e-01, 7.103595244857320e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.246129223079316e+03, 2.098451689231726e+03, 1.720994529345571e+03, 0.000000000000000e+00, -1.330717654400562e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.440619166945700e-07, 3.900645851777175e-04, -6.266198656483547e-05, -0.000000000000000e+00, 0.000000000000000e+00
742, 7.085090507837551e-01, 3.001805114084401e-01, 7.117768795101033e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.257732137760722e+03, 2.103092855104288e+03, 1.721366288807435e+03, 0.000000000000000e+00, -9.825957900613419e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.441719487911903e-07, 3.907908344855103e-04, -6.131484402641056e-05, -0.000000000000000e+00, 0.000000000000000e+00
743, 7.072291323153640e-01, 3.003789854097329e-01, 7.131709519970976e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.267328405335111e+03, 2.106931362134044e+03, 1.721137093084300e+03, 0.000000000000000e+00, -6.946792923171684e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.441041137692579e-07, 3.863682704277190e-04, -5.924141484395201e-05, -0.000000000000000e+00, 0.000000000000000e+00
744, 7.059504520306147e-01, 3.005728184940769e-01, 7.135757560220112e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268244186363680e+03, 2.107297674545471e+03, 1.720459778327547e+03, 0.000000000000000e+00, -6.672031444917771e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.439036199742048e-07, 3.996249048360254e-04, -5.992422275327430e-05, -0.000000000000000e+00, 0.000000000000000e+00
745, 7.046742432928986e-01, 3.007620940124236e-01, 7.145406684287352e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.273968890573029e+03, 2.109587556229211e+03, 1.720003479548656e+03, 0.000000000000000e+00, -4.954450339763707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.437685252370328e-07, 3.988933417167056e-04, -5.855111080992165e-05, -0.000000000000000e+00, 0.000000000000000e+00
746, 7.034017324002838e-01, 3.009469294402677e-01, 7.142045741643183e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.272827354066149e+03, 2.109130941626459e+03, 1.720440422758079e+03, 0.000000000000000e+00, -5.296945159296515e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.438978898408568e-07, 3.855551429604591e-04, -5.546004802301646e-05, -0.000000000000000e+00, 0.000000000000000e+00
747, 7.021341375597783e-01, 3.011274746551527e-01, 7.145872131681047e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.279370307927105e+03, 2.111748123170842e+03, 1.721652900482069e+03, 0.000000000000000e+00, -3.333864882569053e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442567702102409e-07, 3.878700782951570e-04, -5.474833544216936e-05, -0.000000000000000e+00, 0.000000000000000e+00
748, 7.008726679371678e-01, 3.013039099791898e-01, 7.149310961229964e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.282739949589757e+03, 2.113095979835902e+03, 1.721923126449029e+03, 0.000000000000000e+00, -2.322872412171163e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.443367352378274e-07, 3.900692710379046e-04, -5.405449838637508e-05, -0.000000000000000e+00, 0.000000000000000e+00
749, 6.996248664038043e-01, 3.014752010815145e-01, 7.169069189593807e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.298678694599388e+03, 2.119471477839755e+03, 1.722358398494893e+03, 0.000000000000000e+00, 2.459223966485006e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.444655260362732e-07, 4.014159725602584e-04, -5.339388953145995e-05, -0.000000000000000e+00, 0.000000000000000e+00
750, 6.984194870820156e-01, 3.016302170435183e-01, 7.158105965800665e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.290616140732956e+03, 2.116246456293182e+03, 1.722371549141693e+03, 0.000000000000000e+00, 4.021860413762807e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.444694168466141e-07, 3.731942090510184e-04, -4.609696056584424e-05, -0.000000000000000e+00, 0.000000000000000e+00
751, 6.972223178160544e-01, 3.017719639594504e-01, 7.159953516709316e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.294009761104327e+03, 2.117603904441730e+03, 1.723031624611879e+03, 0.000000000000000e+00, 1.058405398559710e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.446646887885315e-07, 3.869035317010587e-04, -4.393016711294718e-05, -0.000000000000000e+00, 0.000000000000000e+00
752, 6.960342966530876e-01, 3.019010385934751e-01, 7.150538592281739e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.286477072861891e+03, 2.114590829144756e+03, 1.722845416414828e+03, 0.000000000000000e+00, -1.201624556366630e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.446096064741049e-07, 3.491522607073224e-04, -3.632033963886669e-05, -0.000000000000000e+00, 0.000000000000000e+00
753, 6.948563510813669e-01, 3.020180821292254e-01, 7.145376016865505e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.280183753266272e+03, 2.112073501306509e+03, 1.722037728264615e+03, 0.000000000000000e+00, -3.089807147263529e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.443706460198810e-07, 3.410545070324791e-04, -3.239609504461111e-05, -0.000000000000000e+00, 0.000000000000000e+00
754, 6.936894001614998e-01, 3.021237756869451e-01, 7.151565691644711e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.283301525344554e+03, 2.113320610137821e+03, 1.721563231588556e+03, 0.000000000000000e+00, -2.154383024723626e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442302339450467e-07, 3.598625066899791e-04, -3.111280353782131e-05, -0.000000000000000e+00, 0.000000000000000e+00
755, 6.925343567292893e-01, 3.022188358969815e-01, 7.152443200773633e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.283496064861426e+03, 2.113398425944570e+03, 1.721415401706412e+03, 0.000000000000000e+00, -2.096015398001349e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.441864840815375e-07, 3.423167124235707e-04, -2.685683216115154e-05, -0.000000000000000e+00, 0.000000000000000e+00
756, 6.913921296137816e-01, 3.023040105609366e-01, 7.140809176024121e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.275839040628461e+03, 2.110335616251384e+03, 1.721721185428505e+03, 0.000000000000000e+00, -4.393349838926475e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442769776828511e-07, 3.548268325729944e-04, -2.519530435914787e-05, -0.000000000000000e+00, 0.000000000000000e+00
757, 6.902636258142788e-01, 3.023800744259466e-01, 7.136175773186848e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271902395959472e+03, 2.108760958383788e+03, 1.721553549347207e+03, 0.000000000000000e+00, -5.574460033251986e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442273685745331e-07, 3.037379896519240e-04, -1.948019261448243e-05, -0.000000000000000e+00, 0.000000000000000e+00
758, 6.891497525816365e-01, 3.024478250918438e-01, 7.135695031926653e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271927904418379e+03, 2.108771161767351e+03, 1.721677863113715e+03, 0.000000000000000e+00, -5.566806738786768e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442641574194825e-07, 3.372977671557537e-04, -1.951702061599611e-05, -0.000000000000000e+00, 0.000000000000000e+00
759, 6.880514193520363e-01, 3.025080790655696e-01, 7.135168903089954e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271238473372508e+03, 2.108495389349003e+03, 1.721579647885700e+03, 0.000000000000000e+00, -5.773656506807743e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.442350921773396e-07, 3.464138199094210e-04, -1.808848279538401e-05, -0.000000000000000e+00, 0.000000000000000e+00
760, 6.869695394854497e-01, 3.025616679722777e-01, 7.136453197902194e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271409151832443e+03, 2.108563660732977e+03, 1.721325561234294e+03, 0.000000000000000e+00, -5.722447905084482e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.441598950209281e-07, 3.492905256460729e-04, -1.649405856291629e-05, -0.000000000000000e+00, 0.000000000000000e+00
761, 6.859050317659903e-01, 3.026094349282214e-01, 7.138060055848237e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271942249834858e+03, 2.108776899933942e+03, 1.721112110003425e+03, 0.000000000000000e+00, -5.562502688238734e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.440967192303368e-07, 3.768625899658690e-04, -1.616978128921507e-05, -0.000000000000000e+00, 0.000000000000000e+00
762, 6.848588216270914e-01, 3.026522310768193e-01, 7.138599962097114e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271613476728124e+03, 2.108645390691249e+03, 1.720874613673984e+03, 0.000000000000000e+00, -5.661144374404160e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.440264216737097e-07, 4.081665541014361e-04, -1.604114305006795e-05, -0.000000000000000e+00, 0.000000000000000e+00
763, 6.838318420707384e-01, 3.026909122862688e-01, 7.131468141823130e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.265197952084743e+03, 2.106079180833897e+03, 1.720499183909514e+03, 0.000000000000000e+00, -7.585992105248035e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.439152857181624e-07, 4.441590304834675e-04, -1.618378273415339e-05, -0.000000000000000e+00, 0.000000000000000e+00
764, 6.828250342566112e-01, 3.027263360047220e-01, 7.131363216356948e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.264059119805054e+03, 2.105623647922022e+03, 1.720152358395243e+03, 0.000000000000000e+00, -7.927675576393506e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.438126054285565e-07, 4.802683881478259e-04, -1.649813530114506e-05, -0.000000000000000e+00, 0.000000000000000e+00
765, 6.818393477437992e-01, 3.027593582673156e-01, 7.131913948892788e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.263899307460922e+03, 2.105559722984368e+03, 1.719967308423555e+03, 0.000000000000000e+00, -7.975624020996931e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.437578153386598e-07, 5.100304908310925e-04, -1.687500124033115e-05, -0.000000000000000e+00, 0.000000000000000e+00
766, 6.808757403745230e-01, 3.027908308482057e-01, 7.128487849143596e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.260614570903816e+03, 2.104245828361526e+03, 1.719720164385876e+03, 0.000000000000000e+00, -8.961142440739733e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.436846352127216e-07, 5.273821234528681e-04, -1.723817379896682e-05, -0.000000000000000e+00, 0.000000000000000e+00
767, 6.799351777959463e-01, 3.028215985501089e-01, 7.125037417629590e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.257339135898469e+03, 2.102935654359387e+03, 1.719481696805405e+03, 0.000000000000000e+00, -9.943870118993878e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.436140187270521e-07, 5.506699182370131e-04, -1.828514660808905e-05, -0.000000000000000e+00, 0.000000000000000e+00
768, 6.790186326224995e-01, 3.028524966236334e-01, 7.124112525970433e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.256014365721060e+03, 2.102405746288423e+03, 1.719271589714208e+03, 0.000000000000000e+00, -1.034134047592020e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.435517960579603e-07, 5.637350683348327e-04, -1.956437483621725e-05, -0.000000000000000e+00, 0.000000000000000e+00
769, 6.781270832471402e-01, 3.028843483087795e-01, 7.124676618271818e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.255692128336966e+03, 2.102276851334786e+03, 1.719030070045403e+03, 0.000000000000000e+00, -1.043802125138968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.434802654661313e-07, 6.327216077213199e-04, -2.357361013226529e-05, -0.000000000000000e+00, 0.000000000000000e+00
770, 6.772615123154981e-01, 3.029179624913503e-01, 7.111984500899405e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.245863640792574e+03, 2.098345456317029e+03, 1.718877432499137e+03, 0.000000000000000e+00, -1.338685910940803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.434350561345181e-07, 7.140948231715629e-04, -2.924094884739190e-05, -0.000000000000000e+00, 0.000000000000000e+00
771, 6.764229048819034e-01, 3.029541314675250e-01, 7.110145904577744e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.243820073102867e+03, 2.097528029241146e+03, 1.718652137616448e+03, 0.000000000000000e+00, -1.399999004553795e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.433683225719907e-07, 7.580430410346933e-04, -3.477809224868865e-05, -0.000000000000000e+00, 0.000000000000000e+00
772, 6.756122462707936e-01, 3.029936288104647e-01, 7.108022492568035e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.241518747768885e+03, 2.096607499107553e+03, 1.718411078056434e+03, 0.000000000000000e+00, -1.469045592218603e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.432969140959075e-07, 8.261835361970280e-04, -4.310258110298547e-05, -0.000000000000000e+00, 0.000000000000000e+00
773, 6.748305196709460e-01, 3.030372073334742e-01, 7.105436645101750e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.238680382229828e+03, 2.095472152891931e+03, 1.718105565650715e+03, 0.000000000000000e+00, -1.554204979343639e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.432064049928573e-07, 8.965939017413202e-04, -5.376977349714744e-05, -0.000000000000000e+00, 0.000000000000000e+00
774, 6.740787034933610e-01, 3.030855971448806e-01, 7.106301739332800e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.238272237455842e+03, 2.095308894982336e+03, 1.717762568950968e+03, 0.000000000000000e+00, -1.566450533460146e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.431047804853453e-07, 9.944338957377868e-04, -6.907281284253488e-05, -0.000000000000000e+00, 0.000000000000000e+00
775, 6.733577685264444e-01, 3.031395037903869e-01, 7.107153171961481e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.237878088973365e+03, 2.095151235589346e+03, 1.717427546221325e+03, 0.000000000000000e+00, -1.578276157306736e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.430055077591918e-07, 1.122126875239727e-03, -9.073074181716844e-05, -0.000000000000000e+00, 0.000000000000000e+00
776, 6.726686749243869e-01, 3.031996064791808e-01, 7.108736284625323e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.237643916409946e+03, 2.095057566563978e+03, 1.716968310974099e+03, 0.000000000000000e+00, -1.585302028959957e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.428694115118990e-07, 1.311701341099029e-03, -1.238703232141820e-04, -0.000000000000000e+00, 0.000000000000000e+00
777, 6.720123690663486e-01, 3.032665563905120e-01, 7.110498512409001e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.237743074788179e+03, 2.095097229915271e+03, 1.716575284124036e+03, 0.000000000000000e+00, -1.582326983426691e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.427529204866948e-07, 1.521179617730674e-03, -1.681506830359242e-04, -0.000000000000000e+00, 0.000000000000000e+00
778, 6.713897803252314e-01, 3.033409750577973e-01, 7.112419038896657e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.237724660483449e+03, 2.095089864193379e+03, 1.716105733635389e+03, 0.000000000000000e+00, -1.582879467200757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.426137290276276e-07, 1.770636826530345e-03, -2.294876836530500e-04, -0.000000000000000e+00, 0.000000000000000e+00
779, 6.708018177854641e-01, 3.034234528275627e-01, 7.113893006335741e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.237141277249757e+03, 2.094856510899902e+03, 1.715559062009714e+03, 0.000000000000000e+00, -1.600382695011483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.424516497165750e-07, 2.003163461248688e-03, -3.048839679666873e-04, -0.000000000000000e+00, 0.000000000000000e+00
780, 6.702493669493753e-01, 3.035145473906995e-01, 7.114014102798584e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.235115343867046e+03, 2.094046137546818e+03, 1.714866224548501e+03, 0.000000000000000e+00, -1.661166707096533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.422461937558883e-07, 2.280699513780941e-03, -4.083785095446974e-04, -0.000000000000000e+00, 0.000000000000000e+00
781, 6.697332864713826e-01, 3.036147823836089e-01, 7.122346040493154e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.238593233911293e+03, 2.095437293564517e+03, 1.713998041092006e+03, 0.000000000000000e+00, -1.556819687454088e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.419886757125202e-07, 2.587064678338531e-03, -5.462910574264553e-04, -0.000000000000000e+00, 0.000000000000000e+00
782, 6.692544049584068e-01, 3.037246460568427e-01, 7.134640994338624e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.244115552030252e+03, 2.097646220812100e+03, 1.712848065209532e+03, 0.000000000000000e+00, -1.391133760095948e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.416474626933188e-07, 2.878003218845175e-03, -7.190798715877354e-04, -0.000000000000000e+00, 0.000000000000000e+00
783, 6.688135178736484e-01, 3.038445900088465e-01, 7.148397723248824e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.250759990189056e+03, 2.100303996075622e+03, 1.711717824932926e+03, 0.000000000000000e+00, -1.191780902400894e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.413119826338065e-07, 3.175830262278061e-03, -9.432399451076774e-04, -0.000000000000000e+00, 0.000000000000000e+00
