"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
685, 7.475596314015598e-01, 2.917146163407948e-01, 7.474007816101507e-04, 3.456193557229604e-01, -2.191744798360376e-01, 5.438660504815529e+03, 2.130644823680199e+03, 1.660795785074502e+03, 2.740932676632961e-01, 1.082256949691082e-01, 4.624284108699766e+02, -2.932489304652085e+02
686, 7.478342397575680e-01, 2.915399987169835e-01, 7.484271835624473e-04, 3.384781061174588e-01, -2.156822070959799e-01, 5.445157452422070e+03, 2.135016377019489e+03, 1.661921016768100e+03, 2.683427253623448e-01, 1.410152285253685e-01, 4.522525551601866e+02, -2.881806164086019e+02
687, 7.480725471019311e-01, 2.913877804589141e-01, 7.498759190905816e-04, 3.301210822175745e-01, -2.112385632334184e-01, 5.454401730662655e+03, 2.140793472059430e+03, 1.663198508687067e+03, 2.614278471855672e-01, 1.843472519430607e-01, 4.402342758491720e+02, -2.816980221069103e+02
688, 7.482744177768207e-01, 2.912583366924643e-01, 7.513956592921833e-04, 3.208434100115710e-01, -2.060308770073844e-01, 5.464167398152535e+03, 2.146968514778318e+03, 1.664622329599069e+03, 2.537201157227902e-01, 2.306641454423324e-01, 4.269966242735636e+02, -2.741975874620650e+02
689, 7.484397380055205e-01, 2.911519873538198e-01, 7.538413366363685e-04, 3.059508847225146e-01, -1.970389043098666e-01, 5.479706083745205e+03, 2.156747646577262e+03, 1.666779333657867e+03, 2.412070404106239e-01, 3.040140843280418e-01, 4.058558079179685e+02, -2.613798086332756e+02
690, 7.485684153998727e-01, 2.910689959439699e-01, 7.556807718545144e-04, 2.756422032904050e-01, -1.779212823502473e-01, 5.488884642500118e+03, 2.167067064439797e+03, 1.670677801876504e+03, 2.166738923110462e-01, 3.814165250676924e-01, 3.647601124135421e+02, -2.354450304638704e+02
691, 7.486603785457505e-01, 2.910095684956495e-01, 7.576971728399621e-04, 2.157423160209430e-01, -1.394824205839935e-01, 5.496368410680971e+03, 2.181126131901500e+03, 1.677041603614059e+03, 1.688962591595996e-01, 4.868688045039174e-01, 2.847342233207874e+02, -1.840872918413997e+02
692, 7.487155766733448e-01, 2.909738527610344e-01, 7.691838445545460e-04, 1.265975211548564e-01, -8.192769695541471e-02, 5.572424914873643e+03, 2.223057444501703e+03, 1.683756376717060e+03, 9.746125654395742e-02, 8.013813072349302e-01, 1.645868176393802e+02, -1.065125035262033e+02
693, 7.487339794176839e-01, 2.909619376267634e-01, 7.455119497387951e-04, 9.975806113466551e-03, 2.146607949540994e-02, 5.398476226944272e+03, 2.159240175473785e+03, 1.687349571289914e+03, 1.576783649457664e-02, 3.227096951439813e-01, 1.338114850736031e+01, 2.879374301502613e+01
694, 7.487130071074007e-01, 2.909683235330006e-01, 7.862945382935345e-04, 1.869291983551864e-01, -5.689849786872844e-02, 5.701852001044656e+03, 2.271029435935975e+03, 1.682659441537958e+03, 1.235804378832965e-01, 1.161202885701579e+00, 2.377343212390510e+02, -7.236282982737373e+01
695, 7.486501148308383e-01, 2.909874647731798e-01, 7.669281303168629e-04, 2.628058682910591e-01, -7.993799485182473e-02, 5.568937500962983e+03, 2.207897274547187e+03, 1.677192524818645e+03, 1.784099228227870e-01, 6.876700328065882e-01, 3.426733978090993e+02, -1.042314027766822e+02
696, 7.485453764868398e-01, 2.910193119518305e-01, 7.594469603379427e-04, 3.148704933439401e-01, -9.566217316725058e-02, 5.520868820311304e+03, 2.179828175329812e+03, 1.672181968049647e+03, 2.161621674027248e-01, 4.771332740737129e-01, 4.146049820303809e+02, -1.259629416709790e+02
697, 7.483989150274915e-01, 2.910637828772744e-01, 7.586972674613670e-04, 3.418034035979408e-01, -1.036738195561093e-01, 5.519312112709773e+03, 2.174094085347718e+03, 1.669431243142436e+03, 2.350445341034277e-01, 4.341238169563472e-01, 4.505135556130700e+02, -1.366471503225605e+02
698, 7.482109021417281e-01, 2.911207627640116e-01, 7.563513515764302e-04, 3.524696615544571e-01, -1.066821060143175e-01, 5.503836994712901e+03, 2.165674232877295e+03, 1.668123745020378e+03, 2.431828722297369e-01, 3.709693696260803e-01, 4.660131310928710e+02, -1.410483445186746e+02
699, 7.479815578174929e-01, 2.911901045184804e-01, 7.553606281020569e-04, 3.588859487063810e-01, -1.083412843069013e-01, 5.497375766803974e+03, 2.161739747199242e+03, 1.667277103136093e+03, 2.479433019727248e-01, 3.414581318224263e-01, 4.751186855053979e+02, -1.434298800814162e+02
700, 7.477111497874328e-01, 2.912716291105345e-01, 7.548487281141159e-04, 3.633099392346905e-01, -1.093378403537657e-01, 5.494556245359157e+03, 2.159682704058144e+03, 1.666820161570635e+03, 2.511395901754271e-01, 3.260289514220677e-01, 4.813016511829723e+02, -1.448473532265611e+02
701, 7.473999928643513e-01, 2.913651260335425e-01, 7.543001970150381e-04, 3.664553461929189e-01, -1.098891930779954e-01, 5.490950445746068e+03, 2.157571980690125e+03, 1.666402063513566e+03, 2.534545395086797e-01, 3.101971339118927e-01, 4.858216233312385e+02, -1.456836330056064e+02
702, 7.470484481737470e-01, 2.914703538564987e-01, 7.540813222329404e-04, 3.691985373389650e-01, -1.102595591316718e-01, 5.490058083608708e+03, 2.156646915273046e+03, 1.666171060401083e+03, 2.553577322467935e-01, 3.032585331032439e-01, 4.896004269747942e+02, -1.462170668876638e+02
703, 7.466569222917246e-01, 2.915870408719167e-01, 7.537749718151996e-04, 3.712230923361202e-01, -1.103548753202344e-01, 5.488022239161104e+03, 2.155413256807038e+03, 1.665894747480982e+03, 2.567872462589496e-01, 2.940052808771838e-01, 4.924852989509072e+02, -1.464029444417394e+02
704, 7.462258662973370e-01, 2.917148858435598e-01, 7.536490072118483e-04, 3.730172226215985e-01, -1.103213339826534e-01, 5.487707925087178e+03, 2.154928497592899e+03, 1.665798456899665e+03, 2.579720149657954e-01, 2.903692670200888e-01, 4.949482040739219e+02, -1.463829089230690e+02
705, 7.457557747490138e-01, 2.918535588582132e-01, 7.534729868809284e-04, 3.743588955011863e-01, -1.100936547092711e-01, 5.486684977610329e+03, 2.154257095389138e+03, 1.665668480191757e+03, 2.588532933851124e-01, 2.853333076296101e-01, 4.968444815133716e+02, -1.461149326202311e+02
706, 7.452471845951144e-01, 2.920027022857216e-01, 7.533692909552406e-04, 3.755275842330735e-01, -1.097549863768643e-01, 5.486063820405374e+03, 2.153790178303269e+03, 1.665536678304094e+03, 2.595800369258316e-01, 2.818311215033429e-01, 4.984641513021061e+02, -1.456855060254707e+02
707, 7.447006740288282e-01, 2.921619318513894e-01, 7.533092445197427e-04, 3.764911187582411e-01, -1.092962662950265e-01, 5.485725801080773e+03, 2.153486032565684e+03, 1.665434222414565e+03, 2.601374364127553e-01, 2.795498278544934e-01, 4.997829530132283e+02, -1.450881787129882e+02
708, 7.441168612976110e-01, 2.923308378245648e-01, 7.532717001773770e-04, 3.772548481500501e-01, -1.087197417787422e-01, 5.485534696069345e+03, 2.153288086932091e+03, 1.665364138311695e+03, 2.605364307347769e-01, 2.780651050360178e-01, 5.008217460727859e+02, -1.443300495068928e+02
709, 7.434964034771171e-01, 2.925089863267814e-01, 7.532326460294037e-04, 3.779144495271853e-01, -1.080537103695020e-01, 5.485339278794570e+03, 2.153113874161080e+03, 1.665315741265633e+03, 2.608525212996693e-01, 2.767583943413013e-01, 5.017234071296914e+02, -1.434533021624821e+02
710, 7.428399952191495e-01, 2.926959207622384e-01, 7.531854760309108e-04, 3.785421214472471e-01, -1.073191741796058e-01, 5.485080737669342e+03, 2.152923817067818e+03, 1.665273027585133e+03, 2.611393700302068e-01, 2.753328407786518e-01, 5.025881851068935e+02, -1.424870468097043e+02
711, 7.421483674825335e-01, 2.928911633726277e-01, 7.532046644410711e-04, 3.790884948470243e-01, -1.065024583906496e-01, 5.485267063865712e+03, 2.152935848283765e+03, 1.665239909434893e+03, 2.613370760025840e-01, 2.754230828341440e-01, 5.033007796471011e+02, -1.413990956490978e+02
712, 7.414222862550371e-01, 2.930942169173917e-01, 7.532157400646380e-04, 3.794296952436962e-01, -1.055698638016619e-01, 5.485356605949233e+03, 2.152956065539831e+03, 1.665231060289116e+03, 2.613853540129785e-01, 2.755747255901044e-01, 5.037463704769832e+02, -1.401588657621551e+02
713, 7.406625512735262e-01, 2.933045664794100e-01, 7.532069521680226e-04, 3.797455313776006e-01, -1.045729648485888e-01, 5.485315068443569e+03, 2.152930928704500e+03, 1.665231046421234e+03, 2.614139200507568e-01, 2.753861827446635e-01, 5.041715696921613e+02, -1.388369618039067e+02
714, 7.398699947484947e-01, 2.935216813948790e-01, 7.532311036668782e-04, 3.800672187973688e-01, -1.035210587784389e-01, 5.485506339513586e+03, 2.153001980050477e+03, 1.665232607121215e+03, 2.614269203352336e-01, 2.759191147055219e-01, 5.045824806584941e+02, -1.374359851504775e+02
715, 7.390454800979677e-01, 2.937450173047761e-01, 7.532574590715486e-04, 3.803308423927564e-01, -1.023976513826552e-01, 5.485700399302870e+03, 2.153089242375281e+03, 1.665241833415277e+03, 2.613910424890752e-01, 2.765736397004850e-01, 5.049148041116583e+02, -1.359397774950263e+02
716, 7.381899006945734e-01, 2.939740183238043e-01, 7.533060065568248e-04, 3.805336051392217e-01, -1.012035439568613e-01, 5.486049499779036e+03, 2.153255125635786e+03, 1.665262804531378e+03, 2.612976964821025e-01, 2.778178735721982e-01, 5.051514282735466e+02, -1.343458608798802e+02
717, 7.373041786283460e-01, 2.942081193211106e-01, 7.533737990957543e-04, 3.806026269882751e-01, -9.992144561353951e-02, 5.486523084190519e+03, 2.153502772275578e+03, 1.665304460655834e+03, 2.610978604742539e-01, 2.796753867203413e-01, 5.051975890920256e+02, -1.326319626903290e+02
718, 7.363892634866076e-01, 2.944467483053844e-01, 7.533919785083968e-04, 3.807268301788124e-01, -9.860318524753006e-02, 5.486674288397084e+03, 2.153608617876697e+03, 1.665346125183266e+03, 2.609473378691201e-01, 2.804692985453412e-01, 5.053502572891663e+02, -1.308789953441628e+02
719, 7.354461311510839e-01, 2.946893289051924e-01, 7.534560153372896e-04, 3.809325688858446e-01, -9.725665582920601e-02, 5.487151261627659e+03, 2.153831306928922e+03, 1.665376772817689e+03, 2.608324700601489e-01, 2.821396133245151e-01, 5.055803671768651e+02, -1.290807344416361e+02
720, 7.344757826113094e-01, 2.949352829336230e-01, 7.535119191487179e-04, 3.810833905573077e-01, -9.584861402083412e-02, 5.487539819165135e+03, 2.154031437986629e+03, 1.665407949880605e+03, 2.606782107901425e-01, 2.836407282653658e-01, 5.057430159669375e+02, -1.272025187459800e+02
721, 7.334792427923668e-01, 2.951840330245220e-01, 7.535415263978054e-04, 3.811728380633318e-01, -9.438034448577540e-02, 5.487719665193243e+03, 2.154161022233762e+03, 1.665442699910352e+03, 2.604869854763903e-01, 2.846126955936645e-01, 5.058418477419189e+02, -1.252490289910720e+02
722, 7.324575593941436e-01, 2.954350053258404e-01, 7.536102206054787e-04, 3.812854726732402e-01, -9.287571330615044e-02, 5.488172316245706e+03, 2.154397795618436e+03, 1.665473928484450e+03, 2.602953223003632e-01, 2.863886521563400e-01, 5.059451985230523e+02, -1.232410479140405e+02
723, 7.314118017385719e-01, 2.956876322339106e-01, 7.536597989629020e-04, 3.814162306567995e-01, -9.133604272950697e-02, 5.488457959321966e+03, 2.154563542314557e+03, 1.665492491169060e+03, 2.601213046482527e-01, 2.876318617050952e-01, 5.060854130493091e+02, -1.211900155152138e+02
724, 7.303430596207953e-01, 2.959413551508531e-01, 7.537031134480929e-04, 3.814852964822743e-01, -8.974541787767712e-02, 5.488678066985692e+03, 2.154716380828581e+03, 1.665514915592444e+03, 2.599055513218830e-01, 2.887782513737869e-01, 5.061479641990983e+02, -1.190726378548492e+02
725, 7.292524421598700e-01, 2.961956272458436e-01, 7.537742899027262e-04, 3.814852190547213e-01, -8.810627747332951e-02, 5.489114929123671e+03, 2.154972340155027e+03, 1.665555474709343e+03, 2.596310376212141e-01, 2.906981151549521e-01, 5.061000675732142e+02, -1.168868169869518e+02
726, 7.281410766444919e-01, 2.964499161996467e-01, 7.538110181033957e-04, 3.814820093569636e-01, -8.643814129996766e-02, 5.489335111369698e+03, 2.155140295701020e+03, 1.665604128012850e+03, 2.593658486902493e-01, 2.919578925347240e-01, 5.060711507199514e+02, -1.146681850279236e+02
727, 7.270101073693209e-01, 2.967037069107117e-01, 7.538527260064320e-04, 3.814668133983294e-01, -8.474302620452377e-02, 5.489594079471755e+03, 2.155326188386884e+03, 1.665655635807294e+03, 2.590916041780222e-01, 2.933522102950080e-01, 5.060229939330016e+02, -1.124132383966477e+02
728, 7.258606944577864e-01, 2.969565041402405e-01, 7.539250500028496e-04, 3.813770147972188e-01, -8.301167196932070e-02, 5.490064682213812e+03, 2.155613536115919e+03, 1.665717893166160e+03, 2.587572429024135e-01, 2.955075077996330e-01, 5.058553430420932e+02, -1.101060005487375e+02
729, 7.246940126677567e-01, 2.972078350730194e-01, 7.540226622540034e-04, 3.812238174787076e-01, -8.125194743503041e-02, 5.490701860694548e+03, 2.155981298231768e+03, 1.665786402956741e+03, 2.583735354279632e-01, 2.982659662473297e-01, 5.055866840117424e+02, -1.077579647170598e+02
730, 7.235112501771525e-01, 2.974572517704754e-01, 7.540578216223617e-04, 3.810752986386959e-01, -7.948364164201516e-02, 5.490895239243053e+03, 2.156165943802233e+03, 1.665851389484043e+03, 2.580183078872678e-01, 2.996509298195165e-01, 5.053661505941405e+02, -1.054078869853846e+02
731, 7.223136073474509e-01, 2.977043334924075e-01, 7.541217731318768e-04, 3.810419048707310e-01, -7.773418291446033e-02, 5.491282753523083e+03, 2.156404052221378e+03, 1.665894067602482e+03, 2.577371952508222e-01, 3.014369000213215e-01, 5.052790125502668e+02, -1.030790857445069e+02
732, 7.211022954640359e-01, 2.979486888641608e-01, 7.541762658362675e-04, 3.809641593039279e-01, -7.597536727349402e-02, 5.491555832998126e+03, 2.156603585873872e+03, 1.665927834358218e+03, 2.574349858319094e-01, 3.029335340290262e-01, 5.051394170850713e+02, -1.007395362531713e+02
733, 7.198785354534696e-01, 2.981899578666811e-01, 7.542395922296994e-04, 3.808045576354626e-01, -7.420588449564827e-02, 5.491854938182196e+03, 2.156829293424725e+03, 1.665962301466372e+03, 2.570801548205854e-01, 3.046264895389297e-01, 5.048853992266833e+02, -9.838502945235112e+01
734, 7.186435565789623e-01, 2.984278136279074e-01, 7.543043380115340e-04, 3.805887656452571e-01, -7.243731924110930e-02, 5.492167841480697e+03, 2.157070209492564e+03, 1.666005374093465e+03, 2.566927564544306e-01, 3.064335189578856e-01, 5.045559815399571e+02, -9.603195367014006e+01
735, 7.173985951165580e-01, 2.986619639953412e-01, 7.543778792163074e-04, 3.803042865054267e-01, -7.067386233104131e-02, 5.492548974721943e+03, 2.157350837855212e+03, 1.666059683235500e+03, 2.562623854009983e-01, 3.085384167824656e-01, 5.041296901501266e+02, -9.368496118213530e+01
736, 7.161448930157844e-01, 2.988921528713547e-01, 7.544428838619246e-04, 3.799340042516843e-01, -6.891922760748061e-02, 5.492852133759968e+03, 2.157615076083302e+03, 1.666120177416803e+03, 2.557844923705199e-01, 3.105203777867853e-01, 5.035954508667862e+02, -9.135115338975608e+01
737, 7.148836965497195e-01, 2.991181612948670e-01, 7.545080852149606e-04, 3.795079736448800e-01, -6.718588583045373e-02, 5.493127982393496e+03, 2.157877129716566e+03, 1.666178539976957e+03, 2.552776219379680e-01, 3.124859528889417e-01, 5.029872854666065e+02, -8.904594549349642e+01
738, 7.136162549605271e-01, 2.993398082553916e-01, 7.546009471368835e-04, 3.789977449678953e-01, -6.547575582044356e-02, 5.493575209665120e+03, 2.158223569256631e+03, 1.666240964587450e+03, 2.547134550289605e-01, 3.150844779537280e-01, 5.022492304123038e+02, -8.676871672222583e+01
739, 7.123438191075092e-01, 2.995569512281266e-01, 7.547271711416863e-04, 3.783012892859944e-01, -6.377888178784817e-02, 5.494244595579741e+03, 2.158695767850645e+03, 1.666326791423819e+03, 2.540206921944690e-01, 3.186262788748000e-01, 5.012424406474366e+02, -8.450587739059264e+01
740, 7.110676401255391e-01, 2.997694864216761e-01, 7.548425340824588e-04, 3.775048223044976e-01, -6.211794155534143e-02, 5.494859480457165e+03, 2.159162583409531e+03, 1.666432412157988e+03, 2.532730511330398e-01, 3.221277034817290e-01, 5.001106923093168e+02, -8.229258255941852e+01
741, 7.097889681023739e-01, 2.999773487331195e-01, 7.549201560028597e-04, 3.767458177884310e-01, -6.052239108521413e-02, 5.495242030851491e+03, 2.159523098316409e+03, 1.666539282551758e+03, 2.525735018977178e-01, 3.248318030818298e-01, 4.990538599250274e+02, -8.017058572878383e+01
742, 7.085090507837551e-01, 3.001805114084401e-01, 7.550238963773916e-04, 3.760375623385493e-01, -5.900006460800310e-02, 5.495806464636112e+03, 2.159943600339303e+03, 1.666634763551776e+03, 2.519106474414469e-01, 3.279858456200371e-01, 4.980472328661111e+02, -7.814330763713002e+01
743, 7.072291323153640e-01, 3.003789854097329e-01, 7.551390412905471e-04, 3.752185453991149e-01, -5.753183997362428e-02, 5.496409923976797e+03, 2.160399112116018e+03, 1.666732056179029e+03, 2.511804370099879e-01, 3.314024844046140e-01, 4.968866988493394e+02, -7.618708188534559e+01
744, 7.059504520306147e-01, 3.005728184940769e-01, 7.552830241450326e-04, 3.741626010581390e-01, -5.610612046551688e-02, 5.497151896256650e+03, 2.160955617195843e+03, 1.666843577608760e+03, 2.502920876556558e-01, 3.355766395785109e-01, 4.953938975150205e+02, -7.428489542582801e+01
745, 7.046742432928986e-01, 3.007620940124236e-01, 7.554462819282436e-04, 3.728376063043261e-01, -5.472654897391981e-02, 5.497974718019398e+03, 2.161595453497694e+03, 1.666976788073039e+03, 2.492272634556616e-01, 3.403758338835347e-01, 4.935329158714957e+02, -7.244267432785915e+01
746, 7.034017324002838e-01, 3.009469294402677e-01, 7.556379841589597e-04, 3.712370122478440e-01, -5.340046139469629e-02, 5.498972733755894e+03, 2.162357368393557e+03, 1.667141306578612e+03, 2.479783858774761e-01, 3.460906981676750e-01, 4.912895063911303e+02, -7.066937146381289e+01
747, 7.021341375597783e-01, 3.011274746551527e-01, 7.559385573095415e-04, 3.692132089906645e-01, -5.211489554530237e-02, 5.500723005762677e+03, 2.163504637028835e+03, 1.667362597971378e+03, 2.464193927939402e-01, 3.546959696798342e-01, 4.884169558763215e+02, -6.894065005862954e+01
748, 7.008726679371678e-01, 3.013039099791898e-01, 7.563582766975918e-04, 3.666076808844064e-01, -5.080326948613773e-02, 5.503275805146095e+03, 2.165088820134240e+03, 1.667657558293312e+03, 2.444366667126327e-01, 3.665783879102337e-01, 4.847010896543464e+02, -6.716826013718624e+01
749, 6.996248664038043e-01, 3.014752010815145e-01, 7.567515024810475e-04, 3.637234612497268e-01, -4.838026296288443e-02, 5.505575520018215e+03, 2.166647746481559e+03, 1.667991141973632e+03, 2.421836519848268e-01, 3.782713637954249e-01, 4.806379109354145e+02, -6.393150565841935e+01
750, 6.984194870820156e-01, 3.016302170435183e-01, 7.570118768784356e-04, 3.612146937326897e-01, -4.461725045289659e-02, 5.506938888762765e+03, 2.167778283189482e+03, 1.668287479022789e+03, 2.401212813071094e-01, 3.867511348159147e-01, 4.771585555859055e+02, -5.893863995486749e+01
751, 6.972223178160544e-01, 3.017719639594504e-01, 7.572625032293715e-04, 3.593262147394633e-01, -4.079895728055642e-02, 5.508310998466724e+03, 2.168784227925285e+03, 1.668509239287601e+03, 2.384926810323552e-01, 3.942963838636388e-01, 4.745068099993127e+02, -5.387690147943137e+01
752, 6.960342966530876e-01, 3.019010385934751e-01, 7.574545404394404e-04, 3.579371020922847e-01, -3.723417712091253e-02, 5.509327774450799e+03, 2.169536225180390e+03, 1.668664609509954e+03, 2.372564907741818e-01, 3.999368593003322e-01, 4.725525863038935e+02, -4.915697924169940e+01
753, 6.948563510813669e-01, 3.020180821292254e-01, 7.575509408081502e-04, 3.569693659406573e-01, -3.390781610731398e-02, 5.509720159156272e+03, 2.169942658466106e+03, 1.668764829487163e+03, 2.363672780902718e-01, 4.029853770298517e-01, 4.712149991653958e+02, -4.475978350860650e+01
754, 6.936894001614998e-01, 3.021237756869451e-01, 7.576636296673731e-04, 3.563040862176192e-01, -3.080515149015834e-02, 5.510257605530455e+03, 2.170340946684420e+03, 1.668822883255572e+03, 2.357065761846583e-01, 4.059728013813013e-01, 4.702668470097245e+02, -4.065808398864588e+01
755, 6.925343567292893e-01, 3.022188358969815e-01, 7.577784566385824e-04, 3.557572497550526e-01, -2.791132422118655e-02, 5.510799015823464e+03, 2.170710241571793e+03, 1.668853920690277e+03, 2.351528294485317e-01, 4.087427566264641e-01, 4.694739559278983e+02, -3.683309280788735e+01
756, 6.913921296137816e-01, 3.023040105609366e-01, 7.577400902938613e-04, 3.554900385578905e-01, -2.524239684232291e-02, 5.510202171656168e+03, 2.170557409170445e+03, 1.668820914753378e+03, 2.348603808093482e-01, 4.075964128068790e-01, 4.691450843257177e+02, -3.331273765986644e+01
757, 6.902636258142788e-01, 3.023800744259466e-01, 7.577581813908296e-04, 3.548607710671722e-01, -2.275894490390989e-02, 5.510440100695567e+03, 2.170802824516057e+03, 1.668969754200082e+03, 2.343202507683460e-01, 4.094371897768953e-01, 4.683034506019346e+02, -3.003457496445226e+01
758, 6.891497525816365e-01, 3.024478250918438e-01, 7.578356193959397e-04, 3.543662018073399e-01, -2.050464942180177e-02, 5.510846840109345e+03, 2.171087238646004e+03, 1.669017856317201e+03, 2.338772349787230e-01, 4.115704833533348e-01, 4.676029903289586e+02, -2.705685625880946e+01
759, 6.880514193520363e-01, 3.025080790655696e-01, 7.578464190978564e-04, 3.538328799363357e-01, -1.847587940586021e-02, 5.510685980777077e+03, 2.171143915770926e+03, 1.669037641729255e+03, 2.334481946594877e-01, 4.119955991749375e-01, 4.668925933008166e+02, -2.437945069114924e+01
760, 6.869695394854497e-01, 3.025616679722777e-01, 7.578504413517047e-04, 3.533943820042700e-01, -1.668784923897524e-02, 5.510504798503930e+03, 2.171170052765417e+03, 1.669048875750103e+03, 2.330991138501020e-01, 4.121916438737876e-01, 4.663115078140676e+02, -2.201997693530498e+01
761, 6.859050317659903e-01, 3.026094349282214e-01, 7.578842036693335e-04, 3.528799144595047e-01, -1.514077329533936e-02, 5.510543329275150e+03, 2.171295817726544e+03, 1.669071198057803e+03, 2.327026805279189e-01, 4.131349640378158e-01, 4.656119137343401e+02, -1.997768685774761e+01
762, 6.848588216270914e-01, 3.026522310768193e-01, 7.579037410185433e-04, 3.522252542992675e-01, -1.384262290304339e-02, 5.510464901715052e+03, 2.171397034797349e+03, 1.669105975880746e+03, 2.322282017129580e-01, 4.138941588324468e-01, 4.647361336756481e+02, -1.826435489609849e+01
763, 6.838318420707384e-01, 3.026909122862688e-01, 7.579486538569825e-04, 3.514836664553057e-01, -1.280697881190226e-02, 5.510543163346633e+03, 2.171575268849404e+03, 1.669144068250569e+03, 2.316977933641145e-01, 4.152310317874628e-01, 4.637301810178124e+02, -1.689689498982712e+01
764, 6.828250342566112e-01, 3.027263360047220e-01, 7.580201789145100e-04, 3.505780263346462e-01, -1.204302397328992e-02, 5.510776661458233e+03, 2.171844513840096e+03, 1.669193502632853e+03, 2.310585372554215e-01, 4.172505468138091e-01, 4.624916804149941e+02, -1.588747147936828e+01
765, 6.818393477437992e-01, 3.027593582673156e-01, 7.581184467418346e-04, 3.494865071341018e-01, -1.156320131323369e-02, 5.511174399522837e+03, 2.172212392423100e+03, 1.669259840869681e+03, 2.302948897589512e-01, 4.200098788420000e-01, 4.609919579665815e+02, -1.525249960996050e+01
766, 6.808757403745230e-01, 3.027908308482057e-01, 7.581961276546231e-04, 3.482214892643476e-01, -1.138207437364801e-02, 5.511404770397526e+03, 2.172541761187797e+03, 1.669341898027225e+03, 2.294291405059906e-01, 4.224803618314977e-01, 4.592762697714159e+02, -1.501204498215641e+01
767, 6.799351777959463e-01, 3.028215985501089e-01, 7.583124085479581e-04, 3.467319004124377e-01, -1.151332844372837e-02, 5.511880216941899e+03, 2.173009083197025e+03, 1.669444945087374e+03, 2.284095312511598e-01, 4.259855851500475e-01, 4.572414963858649e+02, -1.518283007629333e+01
768, 6.790186326224995e-01, 3.028524966236334e-01, 7.585324759287779e-04, 3.448094838342765e-01, -1.196658211940520e-02, 5.513051767801481e+03, 2.173834633878592e+03, 1.669594658425802e+03, 2.270786085669456e-01, 4.321777598016401e-01, 4.545744510306929e+02, -1.577596543213635e+01
769, 6.781270832471402e-01, 3.028843483087795e-01, 7.587318284313258e-04, 3.424044428483042e-01, -1.275712532140339e-02, 5.514021369681706e+03, 2.174661237550548e+03, 1.669790680765165e+03, 2.254429364110952e-01, 4.383778325757067e-01, 4.512851972431731e+02, -1.681374741821321e+01
770, 6.772615123154981e-01, 3.029179624913503e-01, 7.589888062596740e-04, 3.396657739608258e-01, -1.390872640343126e-02, 5.515353353004841e+03, 2.175688641579108e+03, 1.670013938601877e+03, 2.235813177458079e-01, 4.460840404738318e-01, 4.475240888396125e+02, -1.832533798749154e+01
771, 6.764229048819034e-01, 3.029541314675250e-01, 7.592487607125882e-04, 3.365248605997261e-01, -1.543935108215148e-02, 5.516663123196819e+03, 2.176770605721590e+03, 1.670272362051605e+03, 2.214681826991880e-01, 4.541994852146563e-01, 4.432339939335335e+02, -2.033503626355738e+01
772, 6.756122462707936e-01, 3.029936288104647e-01, 7.595659040699006e-04, 3.329043300439591e-01, -1.736785503049579e-02, 5.518337215300554e+03, 2.178074242704044e+03, 1.670574853985620e+03, 2.190415886144267e-01, 4.639776224724518e-01, 4.382823508272206e+02, -2.286550112035766e+01
773, 6.748305196709460e-01, 3.030372073334742e-01, 7.599513197641616e-04, 3.285720989148516e-01, -1.970484887508183e-02, 5.520438196522943e+03, 2.179660845529931e+03, 1.670943909221922e+03, 2.161518185028228e-01, 4.758781902025270e-01, 4.323594029902054e+02, -2.592909356509428e+01
774, 6.740787034933610e-01, 3.030855971448806e-01, 7.604893266340790e-04, 3.232031093608767e-01, -2.244950416381856e-02, 5.523529111644842e+03, 2.181807251943495e+03, 1.671406089566606e+03, 2.125699608226340e-01, 4.919776540911175e-01, 4.249936166643806e+02, -2.951981491072324e+01
775, 6.733577685264444e-01, 3.031395037903869e-01, 7.611549929625882e-04, 3.165599714179928e-01, -2.559578749081871e-02, 5.527402631369769e+03, 2.184457814502041e+03, 1.671973092592914e+03, 2.081606435551578e-01, 5.118586216124927e-01, 4.158942322454845e+02, -3.362756301603448e+01
776, 6.726686749243869e-01, 3.031996064791808e-01, 7.618589994193706e-04, 3.087364003547434e-01, -2.915547655679493e-02, 5.531434474604865e+03, 2.187328119241335e+03, 1.672622969296807e+03, 2.030287178293481e-01, 5.333878004331845e-01, 4.052408655539123e+02, -3.826886153345298e+01
777, 6.720123690663486e-01, 3.032665563905120e-01, 7.626825301668890e-04, 2.997931187493559e-01, -3.313903046004307e-02, 5.536235478651384e+03, 2.190637840805874e+03, 1.673345072024529e+03, 1.972139794359657e-01, 5.582128952860677e-01, 3.930772069523549e+02, -4.345062217800064e+01
778, 6.713897803252314e-01, 3.033409750577973e-01, 7.640012227764607e-04, 2.888463006000193e-01, -3.743662588693688e-02, 5.544438031615762e+03, 2.195567476899542e+03, 1.674215882743164e+03, 1.900639411003636e-01, 5.951884176160133e-01, 3.780704689847504e+02, -4.900074079840900e+01
779, 6.708018177854641e-01, 3.034234528275627e-01, 7.652357367535319e-04, 2.747730155952480e-01, -4.182079441117330e-02, 5.551774491133178e+03, 2.200520151554507e+03, 1.675285497227721e+03, 1.810183698541516e-01, 6.323367443521039e-01, 3.590697642545505e+02, -5.465086430567865e+01
