"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         337,      -6.332405803,      -3.056993985,      -3.420742756,      0.6373939413
          0,           0,         338,      -6.347157115,      -3.061890702,      -3.422846636,      0.6183468556
          0,           0,         339,      -6.360133891,       -3.06158315,      -3.422324072,       0.601798977
          0,           0,         340,        -6.3630711,      -3.054151049,      -3.418248265,      0.5992503653
          0,           0,         341,      -6.347998078,       -3.03717089,      -3.408154195,      0.6218507194
          0,           0,         342,      -6.313591435,      -3.008654736,      -3.387129754,      0.6697248339
          0,           0,         343,      -6.282948163,      -2.986901794,      -3.364650314,      0.7131082428
          0,           0,         344,      -6.249888816,      -2.959302725,      -3.330739719,       0.757148084
          0,           0,         345,      -6.248261446,      -2.966383364,      -3.325698318,      0.7658557533
          0,           0,         346,      -6.239321703,      -2.958992263,      -3.305253955,      0.7791519336
          0,           0,         347,      -6.223464674,      -2.941333195,      -3.276240989,      0.7963773244
          0,           0,         348,      -6.227558148,      -2.954062105,       -3.27748305,      0.7926911448
          0,           0,         349,      -6.220451875,       -2.95107009,      -3.266851849,      0.7969898027
          0,           0,         350,      -6.205155898,      -2.937482826,      -3.250493682,      0.8084677705
          0,           0,         351,      -6.207318332,      -2.953525275,      -3.261066144,      0.8039845969
          0,           0,         352,      -6.202278498,       -2.95389712,      -3.260546206,      0.8061614693
          0,           0,         353,        -6.1933377,      -2.943516222,      -3.253228836,      0.8137701686
          0,           0,         354,      -6.199744786,      -2.961890822,      -3.269662312,      0.8074433872
          0,           0,         355,      -6.201726332,      -2.964110753,      -3.274340238,      0.8060133871
          0,           0,         356,      -6.200723452,      -2.954641185,      -3.271055929,      0.8090135748
          0,           0,         357,      -6.212573741,      -2.973551345,      -3.290062103,      0.7989076965
          0,           0,         358,      -6.220408081,      -2.975431107,      -3.296026421,       0.792840413
          0,           0,         359,      -6.224755018,      -2.965090117,      -3.293364704,      0.7910651463
          0,           0,         360,      -6.240130974,      -2.983580674,      -3.312429905,      0.7767513329
          0,           0,         361,      -6.251383902,      -2.984653187,      -3.318815956,      0.7666169881
          0,           0,         362,      -6.259523636,      -2.973426585,      -3.317610083,       0.760651729
          0,           0,         363,      -6.278019255,      -2.991536507,      -3.337220822,      0.7420674968
          0,           0,         364,      -6.300861435,      -3.021084833,      -3.363169975,      0.7168729945
          0,           0,         365,      -6.323678627,      -3.050892106,      -3.387566503,      0.6894743769
          0,           0,         366,      -6.343211572,      -3.075046113,       -3.40682807,       0.663702262
          0,           0,         367,       -6.36416748,      -3.093244037,      -3.421547297,      0.6353519459
          0,           0,         368,      -6.385287452,       -3.10516063,      -3.432992087,      0.6050686281
          0,           0,         369,      -6.403654457,      -3.110869996,      -3.443151004,      0.5765461985
          0,           0,         370,      -6.416168961,      -3.109951379,      -3.453188884,      0.5559321887
          0,           0,         371,      -6.422132773,      -3.100882025,      -3.462006861,      0.5483358308
          0,           0,         372,      -6.424081113,      -3.080768162,      -3.465214473,       0.554175267
          0,           0,         373,      -6.425976351,      -3.049050082,      -3.458096162,      0.5689499367
          0,           0,         374,      -6.447027663,      -3.052306891,      -3.471684252,      0.5580591849
          0,           0,         375,      -6.469776565,      -3.040216565,      -3.471851479,      0.5503457465
          0,           0,         376,      -6.490846383,      -3.017431029,      -3.461909668,      0.5466143448
          0,           0,         377,      -6.529539559,      -3.028430742,      -3.477062834,      0.5156430111
          0,           0,         378,      -6.556570619,      -3.022428315,      -3.477895134,      0.4964100079
          0,           0,         379,      -6.566666736,      -3.004634505,      -3.469673482,      0.4914837333
          0,           0,         380,      -6.597050962,      -3.019167055,      -3.487487377,      0.4568415803
          0,           0,         381,      -6.606027517,      -3.016235063,      -3.491530712,      0.4433821869
          0,           0,         382,      -6.611325598,      -3.014278084,      -3.496927941,      0.4325556225
          0,           0,         383,       -6.61463692,      -3.013103392,      -3.503174482,      0.4241617723
          0,           0,         384,      -6.617051936,      -3.012559962,      -3.509733774,      0.4178176626
          0,           0,         385,      -6.618968652,      -3.012540214,      -3.516094663,      0.4131347953
          0,           0,         386,      -6.620239526,      -3.012976237,      -3.521843776,      0.4098805249
          0,           0,         387,      -6.647856396,       -3.03593799,      -3.545524399,      0.3750398668
          0,           0,         388,      -6.654794326,      -3.042905197,      -3.554006702,      0.3647062477
          0,           0,         389,       -6.63773997,      -3.033305858,      -3.547176579,      0.3826825506
          0,           0,         390,      -6.654675283,      -3.050324415,      -3.562565227,      0.3596419812
          0,           0,         391,      -6.649525641,      -3.051679898,      -3.563292015,      0.3624034391
          0,           0,         392,      -6.621143227,      -3.036677044,      -3.548590267,      0.3927307165
          0,           0,         393,       -6.63232416,      -3.051672348,      -3.560227222,      0.3769584627
          0,           0,         394,      -6.622481957,      -3.050573858,      -3.556533593,      0.3858606759
          0,           0,         395,      -6.613832344,      -3.050560118,      -3.553192286,      0.3937349361
          0,           0,         396,      -6.605930678,      -3.051457698,       -3.55006173,      0.4010433588
          0,           0,         397,      -6.598392329,      -3.053094161,      -3.547033777,      0.4081268374
          0,           0,         398,      -6.591031807,      -3.055307656,      -3.544053005,      0.4151290859
          0,           0,         399,      -6.583761804,       -3.05795175,       -3.54110869,        0.42213587
          0,           0,         400,      -6.576563814,      -3.060897816,      -3.538230629,      0.4292081661
          0,           0,         401,      -6.569450015,      -3.064030632,      -3.535562753,      0.4363913752
          0,           0,         402,      -6.548040837,       -3.05310752,      -3.519162478,      0.4605173521
          0,           0,         403,      -6.555474544,      -3.070993153,      -3.531774947,       0.452141333
          0,           0,         404,      -6.572277713,       -3.10071701,      -3.554462513,      0.4323701195
          0,           0,         405,      -6.590947118,      -3.131321048,      -3.576915173,      0.4088373178
          0,           0,         406,      -6.607498377,      -3.156558839,      -3.594493681,      0.3860547254
          0,           0,         407,      -6.622151353,      -3.176128586,      -3.606344519,      0.3641442288
          0,           0,         408,      -6.634401043,      -3.189399821,       -3.61327663,      0.3425774873
          0,           0,         409,      -6.641727691,      -3.195770641,      -3.616696003,      0.3245086442
          0,           0,         410,      -6.640190323,      -3.194168856,      -3.617431768,      0.3176159512
          0,           0,         411,      -6.627399801,      -3.183165896,      -3.614389087,      0.3299908726
          0,           0,         412,       -6.60326697,       -3.16119764,       -3.60283482,       0.365019843
          0,           0,         413,      -6.602660961,      -3.164733087,      -3.610171112,      0.3719429597
          0,           0,         414,      -6.597636014,      -3.157629055,      -3.606614576,       0.388085303
          0,           0,         415,      -6.585309259,      -3.138778979,      -3.589597728,      0.4158274251
          0,           0,         416,      -6.598627335,      -3.146824593,      -3.598173053,      0.4098177335
          0,           0,         417,      -6.602514403,      -3.142121457,      -3.592881438,      0.4145069467
          0,           0,         418,      -6.589456966,      -3.122910493,      -3.572880859,      0.4367809178
          0,           0,         419,      -6.603946714,      -3.132417771,      -3.582775355,      0.4238553728
          0,           0,         420,      -6.600989372,      -3.126908509,        -3.5776791,      0.4280846432
          0,           0,         421,      -6.577536851,      -3.105781226,      -3.558126031,      0.4538426639
          0,           0,         422,      -6.587860681,       -3.11608281,      -3.570729208,      0.4400098416
          0,           0,         423,      -6.580046732,      -3.110252832,      -3.567558417,      0.4463769829
          0,           0,         424,      -6.573687906,      -3.105963591,      -3.566364674,      0.4515114318
          0,           0,         425,      -6.568905869,      -3.102983334,      -3.566721581,      0.4555669557
          0,           0,         426,      -6.552081944,      -3.088432637,       -3.55615243,       0.475005864
          0,           0,         427,      -6.566715114,      -3.104083426,      -3.574472611,      0.4573348364
          0,           0,         428,      -6.565733082,      -3.102947544,      -3.576500688,      0.4587635939
          0,           0,         429,      -6.552765641,      -3.089830234,      -3.567245729,      0.4751653615
          0,           0,         430,      -6.568655502,      -3.106564788,      -3.585442974,      0.4565565002
          0,           0,         431,      -6.569006605,      -3.106198814,      -3.587194977,      0.4567523961
          0,           0,         432,       -6.55737107,      -3.093596318,      -3.577330758,      0.4718715737
          0,           0,         433,      -6.572879051,      -3.110811189,       -3.59412021,      0.4534739645
          0,           0,         434,      -6.573672686,      -3.110741759,      -3.594426122,      0.4531954496
          0,           0,         435,      -6.563375064,      -3.098392616,      -3.583099554,       0.467113899
          0,           0,         436,      -6.578798503,      -3.115806925,      -3.598157868,      0.4487097268
          0,           0,         437,      -6.580814639,      -3.115911516,      -3.596741968,      0.4474459774
          0,           0,         438,      -6.572971573,      -3.103745918,      -3.583751764,       0.459575081
          0,           0,         439,      -6.589580009,      -3.121216178,      -3.597744897,      0.4401926548
          0,           0,         440,      -6.594027798,      -3.121361262,      -3.595768369,      0.4369914585
          0,           0,         441,      -6.589535707,      -3.109151633,      -3.582641969,      0.4464909749
          0,           0,         442,        -6.6085041,       -3.12649464,      -3.597307685,      0.4248386952
          0,           0,         443,      -6.616070158,      -3.126434036,      -3.596255896,      0.4189228036
          0,           0,         444,      -6.615414259,      -3.113836904,       -3.58412207,      0.4251321989
          0,           0,         445,      -6.637918067,       -3.13091065,      -3.600540645,      0.3997424509
          0,           0,         446,      -6.649240273,      -3.130429909,       -3.60068982,      0.3902782738
          0,           0,         447,      -6.652278509,      -3.117174163,      -3.588995317,      0.3932820433
          0,           0,         448,      -6.679537247,      -3.134008734,      -3.607066786,      0.3628684063
          0,           0,         449,       -6.69500463,      -3.133071428,      -3.608137371,      0.3493466328
          0,           0,         450,      -6.712035151,       -3.13227089,      -3.609852398,      0.3341484867
          0,           0,         451,      -6.730524996,       -3.13160649,      -3.612026156,      0.3173253042
          0,           0,         452,      -6.750348494,      -3.131078371,      -3.614502707,      0.2988768666
          0,           0,         453,       -6.78829317,      -3.153973271,      -3.638719456,      0.2547435154
          0,           0,         454,      -6.813346992,      -3.160337471,      -3.646739285,      0.2276264018
          0,           0,         455,      -6.821694061,      -3.148845192,      -3.637504756,      0.2227558111
          0,           0,         456,      -6.858756647,      -3.165427794,      -3.656197265,      0.1791223617
          0,           0,         457,      -6.876892923,      -3.165210493,      -3.657804878,       0.159048472
          0,           0,         458,      -6.868291256,      -3.146639703,       -3.64039824,      0.1706028527
          0,           0,         459,      -6.904803101,      -3.160810466,      -3.656973674,      0.1258632933
          0,           0,         460,      -6.909615723,      -3.157402135,      -3.654166776,      0.1169738756
          0,           0,         461,      -6.944173472,      -3.178499723,      -3.675665442,     0.07077289374
          0,           0,         462,      -6.949477672,      -3.183714009,      -3.679841226,      0.0583449341
          0,           0,         463,      -6.920441116,      -3.171638959,      -3.666028744,     0.08702999132
          0,           0,         464,      -6.938697148,      -3.188009673,       -3.68208643,     0.05891694912
          0,           0,         465,      -6.924034667,      -3.188100277,      -3.680389871,     0.07044235265
          0,           0,         466,       -6.87523341,      -3.170552098,      -3.660112289,      0.1233557951
          0,           0,         467,      -6.883364687,      -3.185383234,      -3.674216569,      0.1097439303
          0,           0,         468,      -6.859140443,       -3.18332224,      -3.669370969,      0.1347623967
          0,           0,         469,      -6.868419416,      -3.204794642,      -3.688685366,      0.1211638293
          0,           0,         470,      -6.854661542,      -3.211050217,      -3.691307904,      0.1344960756
          0,           0,         471,      -6.817286437,      -3.200911831,      -3.677572024,      0.1760813616
          0,           0,         472,      -6.818887157,      -3.217630744,      -3.692002618,      0.1727054085
          0,           0,         473,      -6.800125994,      -3.218923267,       -3.69033611,       0.193039277
          0,           0,         474,      -6.760170466,      -3.203764831,      -3.672417406,       0.238802767
          0,           0,         475,      -6.760303392,      -3.218807637,       -3.68547787,      0.2386092016
          0,           0,         476,      -6.741972866,      -3.218054674,      -3.681903081,      0.2597225037
          0,           0,         477,      -6.704112446,      -3.200691213,      -3.661576056,      0.3038042575
          0,           0,         478,      -6.704988826,      -3.215700057,      -3.674375595,       0.303522379
          0,           0,         479,      -6.688364419,      -3.214362145,      -3.669876791,      0.3228721433
          0,           0,         480,      -6.673816503,      -3.214472432,      -3.666944767,      0.3397264572
          0,           0,         481,      -6.660923271,      -3.215704551,      -3.665242013,       0.354497833
          0,           0,         482,      -6.634955457,      -3.203763379,      -3.650596856,      0.3843414914
          0,           0,         483,      -6.639178153,      -3.221983206,      -3.665775442,      0.3792981204
          0,           0,         484,       -6.65466609,      -3.252648348,      -3.691453648,      0.3599046059
          0,           0,         485,      -6.673138646,      -3.284393963,      -3.717089974,      0.3352159586
          0,           0,         486,      -6.687525764,       -3.30620094,      -3.732837793,      0.3143267511
          0,           0,         487,      -6.696778612,      -3.317683829,      -3.740992652,      0.2982296129
          0,           0,         488,      -6.697006321,      -3.318043458,      -3.743461079,       0.292824174
          0,           0,         489,      -6.684202969,      -3.306067394,      -3.739453876,      0.3059247354
          0,           0,         490,      -6.657299452,      -3.280443778,      -3.723967398,       0.341249826
          0,           0,         491,      -6.655990548,      -3.287140598,      -3.733066672,      0.3462001453
          0,           0,         492,      -6.667796609,      -3.308444076,      -3.752530737,      0.3346283481
          0,           0,         493,      -6.684256803,      -3.332421876,      -3.773082514,      0.3154471284
          0,           0,         494,      -6.700429691,      -3.348051374,      -3.785907186,      0.2975610174
          0,           0,         495,      -6.715657366,       -3.35530872,      -3.792102577,      0.2811627999
          0,           0,         496,       -6.72520606,      -3.353214036,      -3.791972735,       0.271603133
          0,           0,         497,      -6.722231626,      -3.339843773,      -3.783839627,      0.2776019359
          0,           0,         498,      -6.702515793,      -3.312893412,      -3.763225283,      0.3053228912
          0,           0,         499,      -6.703159433,      -3.317467963,      -3.768315179,      0.3071957429
