"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         148,      -6.419494079,      -2.853626953,      -2.913137015,      0.5966273524
          0,           0,         149,      -6.413592711,      -2.854873341,      -2.915367858,      0.6029574041
          0,           0,         150,      -6.411975014,      -2.855812636,      -2.917316966,      0.6048577339
          0,           0,         151,      -6.418460359,      -2.858372376,      -2.920002573,      0.5984148603
          0,           0,         152,      -6.416526917,      -2.859952892,       -2.92187498,      0.5998672412
          0,           0,         153,       -6.41507481,      -2.861239457,      -2.923156716,      0.6011048422
          0,           0,         154,       -6.40808885,      -2.861158556,      -2.922949054,      0.6072937226
          0,           0,         155,      -6.410495633,      -2.861774013,       -2.92375485,      0.6044971875
          0,           0,         156,      -6.409430723,      -2.860874589,      -2.924390273,       0.605033898
          0,           0,         157,      -6.409947234,      -2.859493105,      -2.924457285,      0.6040520092
          0,           0,         158,      -6.408917793,      -2.857651702,      -2.924320297,      0.6049192774
          0,           0,         159,      -6.401700364,      -2.854632359,       -2.92411013,      0.6119450018
          0,           0,         160,      -6.407675635,      -2.851220295,      -2.924415151,      0.6059127871
          0,           0,         161,      -6.405833131,      -2.847795889,      -2.923132815,      0.6078225465
          0,           0,         162,      -6.410110579,      -2.844084944,      -2.924044853,      0.6037967114
          0,           0,         163,      -6.416694774,      -2.840706756,      -2.923584718,      0.5975715637
          0,           0,         164,      -6.418840161,       -2.83714274,      -2.924248909,      0.5955406012
          0,           0,         165,      -6.423774039,      -2.833476071,         -2.924167,      0.5909805758
          0,           0,         166,      -6.420660887,      -2.830489659,      -2.922371573,      0.5943070868
          0,           0,         167,      -6.425954652,       -2.82918822,      -2.922121834,       0.589269079
          0,           0,         168,      -6.424370501,       -2.82711102,      -2.921598359,       0.591038559
          0,           0,         169,         -6.427079,      -2.825301772,      -2.921340461,      0.5884503647
          0,           0,         170,      -6.431388955,       -2.82430623,      -2.921091446,       0.584018977
          0,           0,         171,      -6.439802358,      -2.823423808,      -2.921529863,      0.5755760894
          0,           0,         172,      -6.445300681,      -2.822255453,      -2.921029791,      0.5700859112
          0,           0,         173,      -6.444088758,      -2.821068471,      -2.919215135,      0.5711544509
          0,           0,         174,      -6.438521993,      -2.819226822,      -2.917780615,      0.5765442926
          0,           0,         175,      -6.445085482,      -2.817691845,      -2.917326463,      0.5694957967
          0,           0,         176,      -6.443204559,      -2.815522394,      -2.916203938,      0.5708156516
          0,           0,         177,      -6.443537473,      -2.812692373,      -2.914772618,      0.5700858871
          0,           0,         178,      -6.444700053,       -2.80936062,      -2.913092026,      0.5686256829
          0,           0,         179,      -6.443222632,      -2.805338099,      -2.911693514,        0.56967801
          0,           0,         180,      -6.443578532,      -2.800981686,      -2.910123748,      0.5687530827
          0,           0,         181,       -6.44879305,      -2.795514391,      -2.909248637,      0.5633892252
          0,           0,         182,      -6.449134231,      -2.790990264,      -2.907164434,      0.5630728439
          0,           0,         183,      -6.445576542,      -2.785519516,       -2.90555949,      0.5664802912
          0,           0,         184,      -6.447208446,      -2.780413582,      -2.904709857,      0.5646579372
          0,           0,         185,      -6.442448096,      -2.775463118,      -2.903121294,      0.5692276582
          0,           0,         186,      -6.442619852,      -2.771374756,      -2.901486454,       0.569382777
          0,           0,         187,      -6.440658172,      -2.767850577,      -2.901926625,      0.5710903485
          0,           0,         188,      -6.432288298,      -2.765451724,      -2.899931112,      0.5790419158
          0,           0,         189,      -6.436434683,      -2.765113236,        -2.8990793,       0.574908513
          0,           0,         190,      -6.429565242,      -2.763778325,      -2.898317012,      0.5815873948
          0,           0,         191,      -6.424337622,      -2.763304658,      -2.896964365,      0.5866800795
          0,           0,         192,      -6.422984244,      -2.763361971,      -2.896593594,      0.5878247349
          0,           0,         193,      -6.423221746,      -2.763804803,      -2.894644196,      0.5876409938
          0,           0,         194,      -6.412662682,      -2.762657146,      -2.893224312,       0.598037122
          0,           0,         195,      -6.415307832,      -2.762493599,       -2.89206696,      0.5950273803
          0,           0,         196,      -6.422845531,      -2.761657757,      -2.890504069,      0.5879386421
          0,           0,         197,      -6.430329524,      -2.759470546,      -2.889489851,      0.5804326443
          0,           0,         198,      -6.423822508,      -2.754907166,      -2.885575187,      0.5870658615
          0,           0,         199,       -6.40979599,      -2.749850635,       -2.88113053,      0.6007934746
          0,           0,         200,      -6.411583521,      -2.742589972,      -2.878884254,      0.5992966091
          0,           0,         201,      -6.428528521,      -2.734832705,      -2.876756301,      0.5828356342
          0,           0,         202,      -6.420445757,      -2.725338995,      -2.872084458,      0.5908552629
          0,           0,         203,      -6.434169369,      -2.716396401,       -2.86987757,      0.5777755999
          0,           0,         204,      -6.437763309,      -2.706081983,      -2.866623024,      0.5743809799
          0,           0,         205,      -6.427020558,      -2.696250805,      -2.861378297,      0.5854416559
          0,           0,         206,       -6.42103816,      -2.687299072,      -2.858207795,      0.5915258298
          0,           0,         207,       -6.42852928,       -2.67847375,      -2.857367913,      0.5838980893
          0,           0,         208,      -6.422494001,       -2.67006768,      -2.854060696,      0.5900812386
          0,           0,         209,      -6.434463128,      -2.663208342,       -2.85187872,      0.5776678154
          0,           0,         210,      -6.424303601,      -2.656489516,      -2.849999342,      0.5876430035
          0,           0,         211,      -6.426907904,      -2.650596835,      -2.848391585,      0.5851096675
          0,           0,         212,      -6.432085624,       -2.64620381,       -2.84733531,      0.5790148007
          0,           0,         213,      -6.433807527,      -2.642578054,      -2.844782099,      0.5772168502
          0,           0,         214,      -6.423012002,      -2.640163119,      -2.842145627,       0.587238192
          0,           0,         215,      -6.418513817,      -2.636643844,      -2.840950555,       0.591364919
          0,           0,         216,      -6.418005763,      -2.633963433,      -2.839013818,      0.5916238079
          0,           0,         217,      -6.417942613,      -2.630807589,       -2.83636797,      0.5911675045
          0,           0,         218,      -6.415356183,      -2.627026562,      -2.833581099,      0.5927952011
          0,           0,         219,      -6.401546078,      -2.623266409,      -2.830219191,      0.6073449993
